chip_id,application_scenario,compatibility_score,compatibility_level,estimated_lifespan_months,estimated_cost_reduction_percent
CHIP_00543,consumer_gaming,93.60054943880579,compatible,108,8.720109887761158
CHIP_00543,data_center_efficiency,61.933735004005705,marginal,72,2.386747000801141
CHIP_00544,high_freq_cpu,72.26549492058822,compatible,84,4.453098984117645
CHIP_00544,high_freq_gpu,100.0,compatible,120,10.0
CHIP_00544,mobile_phone,36.23679116315599,incompatible,36,0.0
CHIP_00544,iot_device,100.0,compatible,120,10.0
CHIP_00544,wearable,87.21703708128479,compatible,96,7.4434074162569575
CHIP_00544,aerospace_equipment,79.32850577441076,compatible,84,5.865701154882151
CHIP_00544,medical_device,67.35119818955884,marginal,72,3.4702396379117686
CHIP_00544,automotive_safety,71.05851010435984,compatible,84,4.211702020871968
CHIP_00544,consumer_tablet,85.86448463811632,compatible,96,7.172896927623265
CHIP_00544,consumer_desktop,36.66028455150604,incompatible,36,0.0
CHIP_00544,consumer_gaming,83.06494717391175,compatible,96,6.6129894347823495
CHIP_00544,data_center_efficiency,69.7478092481955,marginal,72,3.9495618496390987
CHIP_00545,high_freq_cpu,80.07561548837982,compatible,96,6.015123097675965
CHIP_00545,high_freq_gpu,47.178582092829956,incompatible,48,0.0
CHIP_00545,mobile_phone,58.032029724900674,marginal,60,1.606405944980135
CHIP_00545,iot_device,52.449489525899565,marginal,60,0.4898979051799131
CHIP_00545,wearable,86.237397461407,compatible,96,7.2474794922814
CHIP_00545,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00545,medical_device,95.03099460989746,compatible,108,9.006198921979493
CHIP_00545,automotive_safety,100.0,compatible,120,10.0
CHIP_00545,consumer_tablet,66.93656317762415,marginal,72,3.38731263552483
CHIP_00545,consumer_desktop,59.728417009157525,marginal,60,1.945683401831505
CHIP_00545,consumer_gaming,73.7989015199311,compatible,84,4.759780303986221
CHIP_00545,data_center_efficiency,45.77491533895238,incompatible,48,0.0
CHIP_00546,high_freq_cpu,82.76712652834681,compatible,96,6.553425305669362
CHIP_00546,high_freq_gpu,91.80393241367474,compatible,108,8.360786482734948
CHIP_00546,mobile_phone,52.042705741753416,marginal,60,0.40854114835068317
CHIP_00546,iot_device,100.0,compatible,120,10.0
CHIP_00546,wearable,70.27821000581159,compatible,84,4.055642001162317
CHIP_00546,aerospace_equipment,56.19554181867058,marginal,60,1.2391083637341154
CHIP_00546,medical_device,100.0,compatible,120,10.0
CHIP_00546,automotive_safety,84.58420159562887,compatible,96,6.9168403191257735
CHIP_00546,consumer_tablet,50.80777616819674,marginal,60,0.16155523363934776
CHIP_00546,consumer_desktop,81.94150081937808,compatible,96,6.388300163875615
CHIP_00546,consumer_gaming,100.0,compatible,120,10.0
CHIP_00546,data_center_efficiency,48.30799908776211,incompatible,48,0.0
CHIP_00547,high_freq_cpu,84.61783203517531,compatible,96,6.923566407035063
CHIP_00547,high_freq_gpu,71.1149381514823,compatible,84,4.222987630296461
CHIP_00547,mobile_phone,100.0,compatible,120,10.0
CHIP_00547,iot_device,72.45889758908893,compatible,84,4.491779517817787
CHIP_00547,wearable,87.351872922177,compatible,96,7.470374584435399
CHIP_00547,aerospace_equipment,73.78605737958011,compatible,84,4.757211475916023
CHIP_00547,medical_device,50.47429143088857,marginal,60,0.09485828617771404
CHIP_00547,automotive_safety,52.741316863298444,marginal,60,0.5482633726596887
CHIP_00547,consumer_tablet,90.01410670052468,compatible,108,8.002821340104935
CHIP_00547,consumer_desktop,75.97276302635782,compatible,84,5.194552605271565
CHIP_00547,consumer_gaming,100.0,compatible,120,10.0
CHIP_00547,data_center_efficiency,100.0,compatible,120,10.0
CHIP_00548,high_freq_cpu,80.1340588413984,compatible,96,6.02681176827968
CHIP_00548,high_freq_gpu,80.64374114896741,compatible,96,6.128748229793482
CHIP_00548,mobile_phone,89.08731286055884,compatible,96,7.817462572111768
CHIP_00548,iot_device,100.0,compatible,120,10.0
CHIP_00548,wearable,73.24059003719209,compatible,84,4.648118007438418
CHIP_00548,aerospace_equipment,57.45650527694568,marginal,60,1.4913010553891355
CHIP_00548,medical_device,62.85578364933065,marginal,72,2.5711567298661295
CHIP_00548,automotive_safety,78.44002752936683,compatible,84,5.688005505873366
CHIP_00548,consumer_tablet,73.39636182759922,compatible,84,4.679272365519845
CHIP_00548,consumer_desktop,84.93800969923223,compatible,96,6.987601939846445
CHIP_00548,consumer_gaming,53.2153049301694,marginal,60,0.6430609860338805
CHIP_00548,data_center_efficiency,100.0,compatible,120,10.0
CHIP_00549,high_freq_cpu,44.98782252310107,incompatible,48,0.0
CHIP_00549,high_freq_gpu,74.15577241784177,compatible,84,4.831154483568355
CHIP_00549,mobile_phone,61.741564080308656,marginal,72,2.348312816061731
CHIP_00549,iot_device,49.68139554671899,incompatible,48,0.0
CHIP_00549,wearable,100.0,compatible,120,10.0
CHIP_00549,aerospace_equipment,75.31356596674466,compatible,84,5.062713193348932
CHIP_00549,medical_device,56.50239534686956,marginal,60,1.3004790693739126
CHIP_00549,automotive_safety,60.02970721136224,marginal,72,2.005941442272449
CHIP_00549,consumer_tablet,59.23178186160451,marginal,60,1.846356372320902
CHIP_00549,consumer_desktop,100.0,compatible,120,10.0
CHIP_00549,consumer_gaming,46.687957403577286,incompatible,48,0.0
CHIP_00549,data_center_efficiency,70.29763614343709,compatible,84,4.0595272286874176
CHIP_00550,high_freq_cpu,72.50794011032357,compatible,84,4.501588022064714
CHIP_00550,high_freq_gpu,79.02567267713557,compatible,84,5.805134535427115
CHIP_00550,mobile_phone,57.58057204637433,marginal,60,1.5161144092748657
CHIP_00550,iot_device,58.13035040010772,marginal,60,1.6260700800215446
CHIP_00550,wearable,55.203364838739006,marginal,60,1.0406729677478013
CHIP_00550,aerospace_equipment,91.72973161787742,compatible,108,8.345946323575484
CHIP_00550,medical_device,100.0,compatible,120,10.0
CHIP_00550,automotive_safety,46.101099073075225,incompatible,48,0.0
CHIP_00550,consumer_tablet,83.50034284120477,compatible,96,6.700068568240954
CHIP_00550,consumer_desktop,46.51690565177717,incompatible,48,0.0
CHIP_00550,consumer_gaming,99.9172649955453,compatible,108,9.983452999109058
CHIP_00550,data_center_efficiency,76.9694845029038,compatible,84,5.393896900580759
CHIP_00551,high_freq_cpu,73.4145416034264,compatible,84,4.68290832068528
CHIP_00551,high_freq_gpu,81.91220670339514,compatible,96,6.382441340679028
CHIP_00551,mobile_phone,87.13764081301295,compatible,96,7.42752816260259
CHIP_00551,iot_device,53.728255242517065,marginal,60,0.745651048503413
CHIP_00551,wearable,53.2658538269692,marginal,60,0.6531707653938398
CHIP_00551,aerospace_equipment,43.52399026595608,incompatible,48,0.0
CHIP_00551,medical_device,57.58275483172737,marginal,60,1.5165509663454741
CHIP_00551,automotive_safety,76.97106000506051,compatible,84,5.394212001012102
CHIP_00551,consumer_tablet,70.68299953440894,compatible,84,4.136599906881787
CHIP_00551,consumer_desktop,94.76941167499194,compatible,108,8.953882334998388
CHIP_00551,consumer_gaming,93.42957457235532,compatible,108,8.685914914471065
CHIP_00551,data_center_efficiency,100.0,compatible,120,10.0
CHIP_00552,high_freq_cpu,55.665563673933924,marginal,60,1.1331127347867849
CHIP_00552,high_freq_gpu,46.23264034079217,incompatible,48,0.0
CHIP_00552,mobile_phone,85.01378806288456,compatible,96,7.002757612576912
CHIP_00552,iot_device,74.17534183563936,compatible,84,4.835068367127872
CHIP_00552,wearable,26.518200351530393,incompatible,24,0.0
CHIP_00552,aerospace_equipment,60.43143397646267,marginal,72,2.0862867952925344
CHIP_00552,medical_device,46.562457585057125,incompatible,48,0.0
CHIP_00552,automotive_safety,80.21213578517253,compatible,96,6.042427157034507
CHIP_00552,consumer_tablet,86.82026349385107,compatible,96,7.364052698770214
CHIP_00552,consumer_desktop,67.73093184591082,marginal,72,3.5461863691821636
CHIP_00552,consumer_gaming,64.22533820205327,marginal,72,2.845067640410653
CHIP_00552,data_center_efficiency,100.0,compatible,120,10.0
CHIP_00553,high_freq_cpu,66.71505572156218,marginal,72,3.343011144312436
CHIP_00553,high_freq_gpu,90.75307912959012,compatible,108,8.150615825918024
CHIP_00553,mobile_phone,18.402520046518653,incompatible,12,0.0
CHIP_00553,iot_device,74.69789892974907,compatible,84,4.939579785949815
CHIP_00553,wearable,81.91973943973454,compatible,96,6.383947887946908
CHIP_00553,aerospace_equipment,72.95292886448023,compatible,84,4.590585772896046
CHIP_00553,medical_device,73.16847693760677,compatible,84,4.633695387521354
CHIP_00553,automotive_safety,90.59685606849138,compatible,108,8.119371213698276
CHIP_00553,consumer_tablet,71.66728920326777,compatible,84,4.333457840653554
CHIP_00553,consumer_desktop,55.12434603892772,marginal,60,1.0248692077855437
CHIP_00553,consumer_gaming,55.726841940160966,marginal,60,1.1453683880321932
CHIP_00553,data_center_efficiency,82.95777731091721,compatible,96,6.591555462183441
CHIP_00554,high_freq_cpu,87.55333499497527,compatible,96,7.510666998995054
CHIP_00554,high_freq_gpu,60.46531248264486,marginal,72,2.0930624965289724
CHIP_00554,mobile_phone,98.11539752622691,compatible,108,9.623079505245382
CHIP_00554,iot_device,99.32411154847888,compatible,108,9.864822309695777
CHIP_00554,wearable,43.155742242230446,incompatible,48,0.0
CHIP_00554,aerospace_equipment,75.1619960612193,compatible,84,5.03239921224386
CHIP_00554,medical_device,77.02310047927193,compatible,84,5.404620095854386
CHIP_00554,automotive_safety,73.50099499887725,compatible,84,4.700198999775449
CHIP_00554,consumer_tablet,78.16347662096824,compatible,84,5.632695324193648
CHIP_00554,consumer_desktop,78.83360835723768,compatible,84,5.766721671447536
CHIP_00554,consumer_gaming,70.40261767085968,compatible,84,4.080523534171936
CHIP_00554,data_center_efficiency,94.9302167753739,compatible,108,8.98604335507478
CHIP_00555,high_freq_cpu,71.71157133819054,compatible,84,4.342314267638107
CHIP_00555,high_freq_gpu,66.80316463383073,marginal,72,3.3606329267661463
CHIP_00555,mobile_phone,57.21416952138395,marginal,60,1.4428339042767901
CHIP_00555,iot_device,93.208161309031,compatible,108,8.6416322618062
CHIP_00555,wearable,79.63615456827523,compatible,84,5.9272309136550465
CHIP_00555,aerospace_equipment,34.55370777997639,incompatible,36,0.0
CHIP_00555,medical_device,72.44182778276539,compatible,84,4.488365556553077
CHIP_00555,automotive_safety,77.38409604929173,compatible,84,5.476819209858346
CHIP_00555,consumer_tablet,39.72534855927877,incompatible,36,0.0
CHIP_00555,consumer_desktop,70.49907288024369,compatible,84,4.099814576048738
CHIP_00555,consumer_gaming,67.40302235988601,marginal,72,3.480604471977202
CHIP_00555,data_center_efficiency,100.0,compatible,120,10.0
CHIP_00556,high_freq_cpu,59.931169743389,marginal,60,1.9862339486777998
CHIP_00556,high_freq_gpu,87.75740145795204,compatible,96,7.5514802915904085
CHIP_00556,mobile_phone,46.21461845476961,incompatible,48,0.0
CHIP_00556,iot_device,89.0500827881608,compatible,96,7.810016557632158
CHIP_00556,wearable,85.25807201241399,compatible,96,7.051614402482798
CHIP_00556,aerospace_equipment,79.49574832075123,compatible,84,5.899149664150246
CHIP_00556,medical_device,55.6378117713674,marginal,60,1.1275623542734805
CHIP_00556,automotive_safety,53.030847843377984,marginal,60,0.6061695686755968
CHIP_00556,consumer_tablet,63.50937231352922,marginal,72,2.701874462705844
CHIP_00556,consumer_desktop,82.39308449006182,compatible,96,6.478616898012365
CHIP_00556,consumer_gaming,27.701769482639452,incompatible,24,0.0
CHIP_00556,data_center_efficiency,75.66129968409743,compatible,84,5.1322599368194854
CHIP_00557,high_freq_cpu,40.393220958468554,incompatible,48,0.0
CHIP_00557,high_freq_gpu,80.57057285866497,compatible,96,6.114114571732995
CHIP_00557,mobile_phone,42.12019301274479,incompatible,48,0.0
CHIP_00557,iot_device,71.38653195146206,compatible,84,4.277306390292412
CHIP_00557,wearable,58.42510722846666,marginal,60,1.6850214456933315
CHIP_00557,aerospace_equipment,73.33784193654782,compatible,84,4.667568387309563
CHIP_00557,medical_device,59.47510319404441,marginal,60,1.8950206388088815
CHIP_00557,automotive_safety,100.0,compatible,120,10.0
CHIP_00557,consumer_tablet,100.0,compatible,120,10.0
CHIP_00557,consumer_desktop,57.23090543112172,marginal,60,1.4461810862243438
CHIP_00557,consumer_gaming,89.04199054392882,compatible,96,7.808398108785764
CHIP_00557,data_center_efficiency,75.17616297270901,compatible,84,5.035232594541801
CHIP_00558,high_freq_cpu,51.30585427012529,marginal,60,0.2611708540250575
CHIP_00558,high_freq_gpu,65.26734893441046,marginal,72,3.0534697868820926
CHIP_00558,mobile_phone,86.22500065461475,compatible,96,7.245000130922949
CHIP_00558,iot_device,84.44504342966658,compatible,96,6.889008685933317
CHIP_00558,wearable,39.2135811950952,incompatible,36,0.0
CHIP_00558,aerospace_equipment,69.54977259554003,marginal,72,3.9099545191080067
CHIP_00558,medical_device,94.36815356942154,compatible,108,8.873630713884307
CHIP_00558,automotive_safety,42.05931738965538,incompatible,48,0.0
CHIP_00558,consumer_tablet,100.0,compatible,120,10.0
CHIP_00558,consumer_desktop,66.6197938026754,marginal,72,3.3239587605350804
CHIP_00558,consumer_gaming,69.02391390863522,marginal,72,3.8047827817270443
CHIP_00558,data_center_efficiency,100.0,compatible,120,10.0
CHIP_00559,high_freq_cpu,28.98037984717833,incompatible,24,0.0
CHIP_00559,high_freq_gpu,91.88893614180036,compatible,108,8.377787228360072
CHIP_00559,mobile_phone,86.20082056789059,compatible,96,7.240164113578118
CHIP_00559,iot_device,73.4112879961088,compatible,84,4.682257599221759
CHIP_00559,wearable,75.82587192103597,compatible,84,5.1651743842071935
CHIP_00559,aerospace_equipment,50.78239881572647,marginal,60,0.1564797631452933
CHIP_00559,medical_device,71.79531484427143,compatible,84,4.359062968854286
CHIP_00559,automotive_safety,83.42346395757453,compatible,96,6.684692791514905
CHIP_00559,consumer_tablet,100.0,compatible,120,10.0
CHIP_00559,consumer_desktop,79.88824197692492,compatible,84,5.977648395384984
CHIP_00559,consumer_gaming,75.05553686571447,compatible,84,5.011107373142894
CHIP_00559,data_center_efficiency,79.98084168459378,compatible,84,5.996168336918757
CHIP_00560,high_freq_cpu,62.05415486149751,marginal,72,2.4108309722995016
CHIP_00560,high_freq_gpu,88.82481375746751,compatible,96,7.764962751493502
CHIP_00560,mobile_phone,100.0,compatible,120,10.0
CHIP_00560,iot_device,70.8704998220508,compatible,84,4.174099964410161
CHIP_00560,wearable,84.95718531483658,compatible,96,6.991437062967316
CHIP_00560,aerospace_equipment,22.650921545001882,incompatible,24,0.0
CHIP_00560,medical_device,90.03779541588273,compatible,108,8.007559083176545
CHIP_00560,automotive_safety,60.239881240235114,marginal,72,2.0479762480470227
CHIP_00560,consumer_tablet,69.55583112158273,marginal,72,3.9111662243165455
CHIP_00560,consumer_desktop,88.39665194819176,compatible,96,7.679330389638352
CHIP_00560,consumer_gaming,99.38998682778433,compatible,108,9.877997365556865
CHIP_00560,data_center_efficiency,64.97697844575075,marginal,72,2.995395689150149
CHIP_00561,high_freq_cpu,75.21841328713383,compatible,84,5.043682657426766
CHIP_00561,high_freq_gpu,65.89363369051577,marginal,72,3.178726738103154
CHIP_00561,mobile_phone,100.0,compatible,120,10.0
CHIP_00561,iot_device,53.304615584495224,marginal,60,0.6609231168990448
CHIP_00561,wearable,91.32519066127634,compatible,108,8.265038132255267
CHIP_00561,aerospace_equipment,61.0332858880132,marginal,72,2.206657177602639
CHIP_00561,medical_device,52.9930850042317,marginal,60,0.5986170008463404
CHIP_00561,automotive_safety,43.7859881403279,incompatible,48,0.0
CHIP_00561,consumer_tablet,51.863928458951406,marginal,60,0.37278569179028126
CHIP_00561,consumer_desktop,49.16757036930668,incompatible,48,0.0
CHIP_00561,consumer_gaming,56.90842676238114,marginal,60,1.381685352476228
CHIP_00561,data_center_efficiency,56.7791787584276,marginal,60,1.3558357516855195
CHIP_00562,high_freq_cpu,100.0,compatible,120,10.0
CHIP_00562,high_freq_gpu,69.06189708450975,marginal,72,3.8123794169019503
CHIP_00562,mobile_phone,100.0,compatible,120,10.0
CHIP_00562,iot_device,81.50620391783688,compatible,96,6.301240783567377
CHIP_00562,wearable,81.6203227247389,compatible,96,6.324064544947779
CHIP_00562,aerospace_equipment,97.80375707269134,compatible,108,9.560751414538268
CHIP_00562,medical_device,71.67665108339355,compatible,84,4.33533021667871
CHIP_00562,automotive_safety,23.17023497224166,incompatible,24,0.0
CHIP_00562,consumer_tablet,90.43898482405436,compatible,108,8.087796964810872
CHIP_00562,consumer_desktop,89.66513002995173,compatible,96,7.933026005990345
CHIP_00562,consumer_gaming,100.0,compatible,120,10.0
CHIP_00562,data_center_efficiency,64.34757836987649,marginal,72,2.8695156739752976
CHIP_00563,high_freq_cpu,37.967895194651966,incompatible,36,0.0
CHIP_00563,high_freq_gpu,86.07870324345294,compatible,96,7.215740648690587
CHIP_00563,mobile_phone,100.0,compatible,120,10.0
CHIP_00563,iot_device,66.97426896112367,marginal,72,3.394853792224734
CHIP_00563,wearable,100.0,compatible,120,10.0
CHIP_00563,aerospace_equipment,74.50318003668592,compatible,84,4.900636007337184
CHIP_00563,medical_device,63.45055929712312,marginal,72,2.6901118594246243
CHIP_00563,automotive_safety,79.63587132373931,compatible,84,5.927174264747862
CHIP_00563,consumer_tablet,82.33752011089209,compatible,96,6.467504022178417
CHIP_00563,consumer_desktop,100.0,compatible,120,10.0
CHIP_00563,consumer_gaming,72.77539144314537,compatible,84,4.5550782886290735
CHIP_00563,data_center_efficiency,93.39377675933024,compatible,108,8.678755351866048
CHIP_00564,high_freq_cpu,100.0,compatible,120,10.0
CHIP_00564,high_freq_gpu,78.41702447400954,compatible,84,5.683404894801908
CHIP_00564,mobile_phone,35.234773459688235,incompatible,36,0.0
CHIP_00564,iot_device,70.93578044025824,compatible,84,4.1871560880516485
CHIP_00564,wearable,74.53860361433263,compatible,84,4.907720722866526
CHIP_00564,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00564,medical_device,69.0403564070506,marginal,72,3.808071281410119
CHIP_00564,automotive_safety,78.87114630635566,compatible,84,5.774229261271131
CHIP_00564,consumer_tablet,68.23112464015348,marginal,72,3.6462249280306964
CHIP_00564,consumer_desktop,91.01850576149005,compatible,108,8.20370115229801
CHIP_00564,consumer_gaming,85.88078806193153,compatible,96,7.176157612386305
CHIP_00564,data_center_efficiency,88.56508681533207,compatible,96,7.713017363066413
CHIP_00565,high_freq_cpu,77.69397727404696,compatible,84,5.538795454809391
CHIP_00565,high_freq_gpu,80.33735649373351,compatible,96,6.067471298746701
CHIP_00565,mobile_phone,58.959831920100456,marginal,60,1.7919663840200912
CHIP_00565,iot_device,50.059690870784955,marginal,60,0.01193817415699101
CHIP_00565,wearable,71.86299335563798,compatible,84,4.372598671127596
CHIP_00565,aerospace_equipment,45.181757359204546,incompatible,48,0.0
CHIP_00565,medical_device,99.23192438365187,compatible,108,9.846384876730374
CHIP_00565,automotive_safety,59.08820047193683,marginal,60,1.8176400943873658
CHIP_00565,consumer_tablet,58.78094902966871,marginal,60,1.7561898059337424
CHIP_00565,consumer_desktop,45.95675763262184,incompatible,48,0.0
CHIP_00565,consumer_gaming,46.520482842749175,incompatible,48,0.0
CHIP_00565,data_center_efficiency,80.51563361133566,compatible,96,6.103126722267132
CHIP_00566,high_freq_cpu,45.345410307831834,incompatible,48,0.0
CHIP_00566,high_freq_gpu,57.497775410805076,marginal,60,1.4995550821610153
CHIP_00566,mobile_phone,35.1891966938246,incompatible,36,0.0
CHIP_00566,iot_device,77.19456905639908,compatible,84,5.438913811279815
CHIP_00566,wearable,71.31977676828124,compatible,84,4.2639553536562484
CHIP_00566,aerospace_equipment,87.31034794334788,compatible,96,7.462069588669576
CHIP_00566,medical_device,42.71508849125839,incompatible,48,0.0
CHIP_00566,automotive_safety,62.75015570372484,marginal,72,2.5500311407449687
CHIP_00566,consumer_tablet,61.46156678355802,marginal,72,2.292313356711604
CHIP_00566,consumer_desktop,100.0,compatible,120,10.0
CHIP_00566,consumer_gaming,83.95043264220355,compatible,96,6.79008652844071
CHIP_00566,data_center_efficiency,90.85009288343197,compatible,108,8.170018576686394
CHIP_00567,high_freq_cpu,80.09604245728042,compatible,96,6.019208491456084
CHIP_00567,high_freq_gpu,78.29925085982076,compatible,84,5.659850171964152
CHIP_00567,mobile_phone,75.67364282184313,compatible,84,5.1347285643686265
CHIP_00567,iot_device,55.329915009687554,marginal,60,1.0659830019375107
CHIP_00567,wearable,89.26311389659949,compatible,96,7.852622779319899
CHIP_00567,aerospace_equipment,43.1484064379533,incompatible,48,0.0
CHIP_00567,medical_device,66.44561271347862,marginal,72,3.2891225426957247
CHIP_00567,automotive_safety,84.49260928464301,compatible,96,6.8985218569286015
CHIP_00567,consumer_tablet,78.78727005502331,compatible,84,5.757454011004663
CHIP_00567,consumer_desktop,67.20076899641803,marginal,72,3.440153799283607
CHIP_00567,consumer_gaming,100.0,compatible,120,10.0
CHIP_00567,data_center_efficiency,67.25634937547296,marginal,72,3.451269875094593
CHIP_00568,high_freq_cpu,59.53038271180624,marginal,60,1.906076542361248
CHIP_00568,high_freq_gpu,75.57711639745287,compatible,84,5.115423279490574
CHIP_00568,mobile_phone,89.10079741001199,compatible,96,7.820159482002398
CHIP_00568,iot_device,91.76299840805773,compatible,108,8.352599681611546
CHIP_00568,wearable,100.0,compatible,120,10.0
CHIP_00568,aerospace_equipment,67.37482136699442,marginal,72,3.474964273398885
CHIP_00568,medical_device,36.593918883733096,incompatible,36,0.0
CHIP_00568,automotive_safety,59.13667152865014,marginal,60,1.827334305730028
CHIP_00568,consumer_tablet,63.74766927299772,marginal,72,2.7495338545995436
CHIP_00568,consumer_desktop,72.44256043366069,compatible,84,4.488512086732138
CHIP_00568,consumer_gaming,51.06121203333082,marginal,60,0.21224240666616367
CHIP_00568,data_center_efficiency,90.31097786876262,compatible,108,8.062195573752524
CHIP_00569,high_freq_cpu,85.48840248081446,compatible,96,7.097680496162892
CHIP_00569,high_freq_gpu,100.0,compatible,120,10.0
CHIP_00569,mobile_phone,100.0,compatible,120,10.0
CHIP_00569,iot_device,53.31839088271796,marginal,60,0.6636781765435913
CHIP_00569,wearable,58.8442717572032,marginal,60,1.7688543514406405
CHIP_00569,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00569,medical_device,75.23937695892238,compatible,84,5.047875391784475
CHIP_00569,automotive_safety,61.4760342324917,marginal,72,2.2952068464983397
CHIP_00569,consumer_tablet,49.472350892614216,incompatible,48,0.0
CHIP_00569,consumer_desktop,93.52145218243712,compatible,108,8.704290436487423
CHIP_00569,consumer_gaming,100.0,compatible,120,10.0
CHIP_00569,data_center_efficiency,90.50446284220945,compatible,108,8.100892568441889
CHIP_00570,high_freq_cpu,67.37369512432606,marginal,72,3.4747390248652126
CHIP_00570,high_freq_gpu,38.384825488540116,incompatible,36,0.0
CHIP_00570,mobile_phone,65.46784724947895,marginal,72,3.09356944989579
CHIP_00570,iot_device,52.09631035557819,marginal,60,0.41926207111563796
CHIP_00570,wearable,84.74658913460067,compatible,96,6.949317826920134
CHIP_00570,aerospace_equipment,58.333199088242026,marginal,60,1.6666398176484052
CHIP_00570,medical_device,89.43486059327998,compatible,96,7.886972118655995
CHIP_00570,automotive_safety,84.22286661138797,compatible,96,6.844573322277594
CHIP_00570,consumer_tablet,49.12622360260943,incompatible,48,0.0
CHIP_00570,consumer_desktop,80.0543528874077,compatible,96,6.0108705774815405
CHIP_00570,consumer_gaming,48.52704251415577,incompatible,48,0.0
CHIP_00570,data_center_efficiency,88.27570563204458,compatible,96,7.655141126408916
CHIP_00571,high_freq_cpu,87.3626317560627,compatible,96,7.472526351212539
CHIP_00571,high_freq_gpu,100.0,compatible,120,10.0
CHIP_00571,mobile_phone,99.77110241410641,compatible,108,9.954220482821281
CHIP_00571,iot_device,80.52136723757984,compatible,96,6.1042734475159675
CHIP_00571,wearable,52.387341493035045,marginal,60,0.477468298607009
CHIP_00571,aerospace_equipment,78.2693854245325,compatible,84,5.6538770849065
CHIP_00571,medical_device,87.539555503892,compatible,96,7.507911100778401
CHIP_00571,automotive_safety,38.51612063419759,incompatible,36,0.0
CHIP_00571,consumer_tablet,63.405278962346316,marginal,72,2.6810557924692633
CHIP_00571,consumer_desktop,66.10710763517856,marginal,72,3.221421527035713
CHIP_00571,consumer_gaming,42.36468910254845,incompatible,48,0.0
CHIP_00571,data_center_efficiency,81.70666887750164,compatible,96,6.3413337755003285
CHIP_00572,high_freq_cpu,81.89921081259048,compatible,96,6.379842162518097
CHIP_00572,high_freq_gpu,100.0,compatible,120,10.0
CHIP_00572,mobile_phone,100.0,compatible,120,10.0
CHIP_00572,iot_device,63.77137044921704,marginal,72,2.7542740898434075
CHIP_00572,wearable,62.513589916956654,marginal,72,2.5027179833913307
CHIP_00572,aerospace_equipment,62.01365375019684,marginal,72,2.4027307500393675
CHIP_00572,medical_device,80.70859717419464,compatible,96,6.141719434838928
CHIP_00572,automotive_safety,81.34377550352553,compatible,96,6.268755100705107
CHIP_00572,consumer_tablet,100.0,compatible,120,10.0
CHIP_00572,consumer_desktop,93.3345350677611,compatible,108,8.666907013552219
CHIP_00572,consumer_gaming,67.98335349428922,marginal,72,3.5966706988578436
CHIP_00572,data_center_efficiency,85.8295404151868,compatible,96,7.16590808303736
CHIP_00573,high_freq_cpu,78.63510176074878,compatible,84,5.727020352149756
CHIP_00573,high_freq_gpu,90.09463128573924,compatible,108,8.018926257147848
CHIP_00573,mobile_phone,75.49751239240874,compatible,84,5.099502478481748
CHIP_00573,iot_device,82.54674653402938,compatible,96,6.509349306805876
CHIP_00573,wearable,100.0,compatible,120,10.0
CHIP_00573,aerospace_equipment,49.81178216374055,incompatible,48,0.0
CHIP_00573,medical_device,65.04426920489269,marginal,72,3.0088538409785373
CHIP_00573,automotive_safety,24.06561872770203,incompatible,24,0.0
CHIP_00573,consumer_tablet,44.47349937697691,incompatible,48,0.0
CHIP_00573,consumer_desktop,84.719417421067,compatible,96,6.943883484213401
CHIP_00573,consumer_gaming,68.823961414509,marginal,72,3.7647922829018
CHIP_00573,data_center_efficiency,45.41057039077888,incompatible,48,0.0
CHIP_00574,high_freq_cpu,83.32247556878957,compatible,96,6.664495113757914
CHIP_00574,high_freq_gpu,96.12345567860375,compatible,108,9.22469113572075
CHIP_00574,mobile_phone,87.05393081632663,compatible,96,7.410786163265326
CHIP_00574,iot_device,48.158017553331014,incompatible,48,0.0
CHIP_00574,wearable,100.0,compatible,120,10.0
CHIP_00574,aerospace_equipment,100.0,compatible,120,10.0
CHIP_00574,medical_device,47.18376442452266,incompatible,48,0.0
CHIP_00574,automotive_safety,74.24693869665893,compatible,84,4.849387739331786
CHIP_00574,consumer_tablet,72.80715262961435,compatible,84,4.56143052592287
CHIP_00574,consumer_desktop,53.50219152030971,marginal,60,0.7004383040619416
CHIP_00574,consumer_gaming,57.08447959199514,marginal,60,1.4168959183990282
CHIP_00574,data_center_efficiency,92.37581015436909,compatible,108,8.475162030873818
CHIP_00575,high_freq_cpu,47.322657185199525,incompatible,48,0.0
CHIP_00575,high_freq_gpu,82.67060125898456,compatible,96,6.534120251796912
CHIP_00575,mobile_phone,49.06361089829787,incompatible,48,0.0
CHIP_00575,iot_device,77.66476110371286,compatible,84,5.5329522207425725
CHIP_00575,wearable,100.0,compatible,120,10.0
CHIP_00575,aerospace_equipment,87.54102637768888,compatible,96,7.508205275537776
CHIP_00575,medical_device,84.08438274952003,compatible,96,6.8168765499040065
CHIP_00575,automotive_safety,78.78719960399903,compatible,84,5.757439920799806
CHIP_00575,consumer_tablet,94.5967146199506,compatible,108,8.91934292399012
CHIP_00575,consumer_desktop,100.0,compatible,120,10.0
CHIP_00575,consumer_gaming,84.68618605905215,compatible,96,6.937237211810429
CHIP_00575,data_center_efficiency,99.76106614050242,compatible,108,9.952213228100485
