chip_id,update_step,timestamp,vdd_voltage,idd_static_ma,idd_dynamic_ma,propagation_delay_ns,fmax_mhz,model_accuracy_old_data,model_accuracy_new_data,model_accuracy_combined,catastrophic_forgetting_risk,training_loss,validation_loss,model_version,training_samples_count,training_time_hours
CHIP_00443,9,2026-07-28T00:00:00,3.064654147349237,5.3470650364658745,151.80681153886354,5.536916359428532,295.50653659265936,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00443,10,2026-08-04T00:00:00,3.080448684111722,5.824962105297943,150.99196573732561,5.50320371605382,293.2110832154852,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00444,1,2026-06-02T00:00:00,3.2674557910208812,5.1113573802084025,151.55194048589857,5.522415860384721,295.59063324541455,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00444,2,2026-06-09T00:00:00,3.2388029350219605,5.300172364559387,146.7617241186407,5.473424660692253,302.5873142894068,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00444,3,2026-06-16T00:00:00,3.2837640713317584,5.062125388672586,149.06637956828757,5.397788205855626,302.0281996136354,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00444,4,2026-06-23T00:00:00,3.2859389842573394,5.929546217579907,151.55933855055414,5.534912034835602,294.6009469342454,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00444,5,2026-06-30T00:00:00,3.1060571543128423,5.2530877749219504,157.5510173604629,5.6770812229656915,304.582821345569,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00444,6,2026-07-07T00:00:00,3.1922801408528954,5.347856948084097,143.32875804516607,5.636251058076399,295.90329715212096,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00444,7,2026-07-14T00:00:00,3.1249136326702054,5.183022914085418,149.62898653164694,5.498236440802834,298.6693603608799,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00444,8,2026-07-21T00:00:00,3.112086120189597,5.350096886726844,146.3384665563499,5.558594222936798,292.91852205156874,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00444,9,2026-07-28T00:00:00,3.0879275340751065,5.40301965291006,146.08800715573514,5.507759262272786,301.04482192418163,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00444,10,2026-08-04T00:00:00,3.0293411079067094,5.933360142083643,154.61322386839194,5.550547291554771,294.0639515610747,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00445,1,2026-06-02T00:00:00,3.290096995166774,4.605761322891852,144.0935718255027,5.464066487594743,299.12975616748906,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00445,2,2026-06-09T00:00:00,3.2647213612176764,4.895577815164635,154.02184018842482,5.370486034151611,293.90868932520954,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00445,3,2026-06-16T00:00:00,3.26433179780724,4.771505784308857,146.69903864340807,5.542335479220717,294.13238689841984,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00445,4,2026-06-23T00:00:00,3.213345778603965,4.950043032102673,147.8150088898818,5.329769460865506,299.89781576410667,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00445,5,2026-06-30T00:00:00,3.1376405003943533,5.149527338940844,148.9636853049543,5.5293491941300115,298.2516231299337,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00445,6,2026-07-07T00:00:00,3.1896814125459128,5.021672209552567,154.3280894378201,5.375259993914442,297.66704440736385,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00445,7,2026-07-14T00:00:00,3.201811548820543,5.423031765900781,147.7754932704142,5.489175450701198,293.566037203367,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00445,8,2026-07-21T00:00:00,3.169961381533219,5.098022881445348,151.56536926437036,5.606430141407595,310.24196734117686,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00445,9,2026-07-28T00:00:00,3.1356625629900847,5.116656795574861,146.51954921380081,5.5624147285362255,297.6045707878634,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00445,10,2026-08-04T00:00:00,2.989465023630472,5.185843751912096,151.89205762848266,5.546764432973382,302.8431189285292,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00446,1,2026-06-02T00:00:00,3.2020821777639736,5.243064846045965,152.84166922457786,5.605649647584153,291.97071807672813,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00446,2,2026-06-09T00:00:00,3.275727639792869,4.879373764443546,145.98157267405128,5.4786132275026285,295.075110040496,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00446,3,2026-06-16T00:00:00,3.286037523408193,5.273919002904071,146.84266659567342,5.457577868616907,297.4965128719169,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00446,4,2026-06-23T00:00:00,3.2163797426341048,5.461913482441134,152.4723469794419,5.545139196897484,297.89675575052536,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00446,5,2026-06-30T00:00:00,3.1113322982696263,5.587599287837817,149.15871020640301,5.705484024042626,299.9805464606592,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00446,6,2026-07-07T00:00:00,3.281264210431072,5.421896460009895,146.30394110633736,5.498558451973879,297.9543251966402,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00446,7,2026-07-14T00:00:00,3.1163108556445835,5.166881754845387,146.59918252425365,5.570572128109912,299.7870597450547,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00446,8,2026-07-21T00:00:00,3.089794529639694,5.902076288044574,150.9905397838414,5.498325913387709,290.25230350017387,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00446,9,2026-07-28T00:00:00,3.122997144469858,5.281853440155994,153.24912272185932,5.575662973502803,292.23140608865634,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00446,10,2026-08-04T00:00:00,3.183535914808879,5.530687463852156,150.23767386520493,5.616463853144974,300.3702097828083,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00447,1,2026-06-02T00:00:00,3.208557169305328,5.087308265988843,148.74962958011832,5.560729998562975,296.0990903769686,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00447,2,2026-06-09T00:00:00,3.2297649072451455,5.578861329569217,153.8927362726464,5.190443882003269,305.38380991232157,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00447,3,2026-06-16T00:00:00,3.236317398687112,4.907545381130297,147.27847579287706,5.4350882371720015,296.0003202762079,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00447,4,2026-06-23T00:00:00,3.1636433708159077,4.753620101678208,147.27885954746827,5.572339385506568,299.450450742854,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00447,5,2026-06-30T00:00:00,3.2277928225775927,5.180089048236984,146.57996200806562,5.59944409234936,293.97655360562544,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00447,6,2026-07-07T00:00:00,3.2123307150994465,4.890223999112912,148.5375701207894,5.523860835943208,302.17202400528475,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00447,7,2026-07-14T00:00:00,3.1687998626063694,5.286000396645278,156.3570063551659,5.386301683877486,293.4081117864973,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00447,8,2026-07-21T00:00:00,3.08594057609805,4.788804307023318,148.64144146134194,5.648776916379671,295.44176300742123,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00447,9,2026-07-28T00:00:00,3.1033498514006843,4.843233551635915,148.51042327451896,5.5438301284412415,301.41200211273554,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00447,10,2026-08-04T00:00:00,3.0162541801040885,5.2634973762836585,154.26045409020668,5.555491671437673,287.4221929294066,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00448,1,2026-06-02T00:00:00,3.3439587888674094,5.2604690827614995,152.70819152523637,5.33562163532546,307.3622786292361,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00448,2,2026-06-09T00:00:00,3.2213361957444397,4.927168316733931,148.09166850202396,5.61469371819552,298.70100823747356,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00448,3,2026-06-16T00:00:00,3.264087051629381,5.142770306865311,150.01487398892124,5.435321593625381,308.4607029365388,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00448,4,2026-06-23T00:00:00,3.146830318574738,5.283676192210406,151.52996977632185,5.655435628615242,306.14045016189635,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00448,5,2026-06-30T00:00:00,3.193130570029161,5.359118291777426,155.79462113135753,5.543482323307774,293.66783262467413,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00448,6,2026-07-07T00:00:00,3.1607765943650286,4.84860620041566,151.71545043298417,5.666445620814063,298.19479253966233,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00448,7,2026-07-14T00:00:00,3.0789519975273176,5.586495250517303,145.37110311530265,5.415404522207696,297.70830806252644,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00448,8,2026-07-21T00:00:00,3.1525892622837746,5.446674249627507,150.6015813438606,5.756004376513486,298.725841705416,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00448,9,2026-07-28T00:00:00,3.1717334050876467,5.596086369228409,147.02137880338643,5.573026951271448,308.8166025664051,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00448,10,2026-08-04T00:00:00,3.074782457302987,5.197613842692993,151.51172674443106,5.553148007073994,294.0314771024888,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00449,1,2026-06-02T00:00:00,3.2558358302851205,5.469602901410588,149.69014392556727,5.377192496724529,292.2412673095592,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00449,2,2026-06-09T00:00:00,3.3703402466027232,5.012999689169769,151.50373550289623,5.4428622773660384,301.2049298463571,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00449,3,2026-06-16T00:00:00,3.312966482580076,4.924321044876874,151.67576033984577,5.389425372410962,309.5143305918339,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00449,4,2026-06-23T00:00:00,3.2334267965122283,5.036161846694313,149.50637763014151,5.488996182548567,296.9054741793825,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00449,5,2026-06-30T00:00:00,3.0776252428825166,5.1706102803709735,150.08036395818286,5.598866153726047,296.38428126779235,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00449,6,2026-07-07T00:00:00,3.1414481842929485,5.237667516664108,145.76289564572855,5.574342318753458,289.4909037023914,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00449,7,2026-07-14T00:00:00,3.2160409324415395,5.485280986698233,147.92144237072796,5.636113801333804,299.1575711212694,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00449,8,2026-07-21T00:00:00,3.0895494884457566,4.7131371528312735,151.74930705027936,5.500571815286497,303.8748478484804,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00449,9,2026-07-28T00:00:00,3.120701686694092,5.1501251910508055,156.2935161992714,5.6476446492603,279.92456742447945,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00449,10,2026-08-04T00:00:00,3.075680411560456,4.984773302396273,148.6006061868391,5.585526760108146,299.77024254293775,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00450,1,2026-06-02T00:00:00,3.2930682871056787,5.363361922969441,152.009795132526,5.56747469291255,300.8074616156664,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00450,2,2026-06-09T00:00:00,3.324339942636295,4.985117037042725,149.32909019379443,5.329442664702746,304.8808202190502,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00450,3,2026-06-16T00:00:00,3.236153712211042,6.000081711851382,149.08340192471263,5.538857812941674,302.13252476804206,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00450,4,2026-06-23T00:00:00,3.164905001350564,5.267564314163768,150.50398429617155,5.509631181032316,305.063019793715,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00450,5,2026-06-30T00:00:00,3.154812564104467,5.2824706339246665,154.86399287415514,5.47933782440437,297.5155700865385,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00450,6,2026-07-07T00:00:00,3.297265228173591,5.382317319546817,149.08140757007214,5.640262476007847,295.9595322420449,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00450,7,2026-07-14T00:00:00,3.0817542037919963,5.691709183579551,147.39082220760696,5.81517126249973,296.153338122689,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00450,8,2026-07-21T00:00:00,3.2466632340780923,4.909398679443983,153.87648075879878,5.629972627298465,302.58873112777576,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00450,9,2026-07-28T00:00:00,3.168401135333813,5.210676457315649,146.973468473991,5.584908226966078,299.3151512879257,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00450,10,2026-08-04T00:00:00,3.0764077689422242,5.483266191047959,151.98887659352422,5.508997355345613,299.97485640845235,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00451,1,2026-06-02T00:00:00,3.2666393988152675,4.830005729938989,152.46212541467196,5.432300878830645,297.5166620504764,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00451,2,2026-06-09T00:00:00,3.2636025425093327,5.492293486196272,150.77835223317288,5.572828833247466,298.1117873200175,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00451,3,2026-06-16T00:00:00,3.236075518781183,5.105336829944122,151.17991870805108,5.5004032426951746,306.099999427381,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00451,4,2026-06-23T00:00:00,3.201341688074893,4.64782765943839,158.62838981311006,5.507263130905625,305.76584893545675,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00451,5,2026-06-30T00:00:00,3.2702395420979875,5.483564293675115,149.90591834120778,5.578668481987434,292.6274489534754,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00451,6,2026-07-07T00:00:00,3.2795073886909134,4.984458200545199,149.83829711177736,5.569898648704025,298.2628012258152,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00451,7,2026-07-14T00:00:00,3.12715633588533,5.698301715616407,153.55083785046483,5.60220472043257,296.60223472001627,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00451,8,2026-07-21T00:00:00,3.193213793592223,5.18065941016673,155.51117552101346,5.591122091548343,304.54890763486355,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00451,9,2026-07-28T00:00:00,3.1143089836908207,5.381459954612284,154.57626318437602,5.809392515180444,306.0018340875244,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00451,10,2026-08-04T00:00:00,3.143856730968892,5.576785029887279,149.47915392922113,5.629522974110543,293.4347540800163,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00452,1,2026-06-02T00:00:00,3.2987891066842385,5.172015198208072,144.21746457559541,5.513873860919171,301.8743744954455,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00452,2,2026-06-09T00:00:00,3.255814507143049,5.1874146516569715,146.17483326993104,5.442413569443974,304.77469081581967,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00452,3,2026-06-16T00:00:00,3.240028583282289,5.221963694394472,148.66043651787427,5.531949402327686,287.889939099324,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00452,4,2026-06-23T00:00:00,3.262300596921038,5.702379851685741,147.20494735235607,5.4459667812490435,301.4043994911874,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00452,5,2026-06-30T00:00:00,3.273693964525337,5.199370804785117,146.8120459375625,5.529138276336212,293.85033959844105,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00452,6,2026-07-07T00:00:00,3.146557685356561,5.148787670254006,147.8120262352751,5.482209427582543,299.1726700011112,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00452,7,2026-07-14T00:00:00,3.1707517906068614,4.85280589985371,151.889145167528,5.531806613686861,302.20130761776306,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00452,8,2026-07-21T00:00:00,3.1790248760343927,5.156637645713485,152.6424430821132,5.4963043960301174,305.01881031417645,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00452,9,2026-07-28T00:00:00,3.0800431899571765,5.465824882587654,150.33717256606715,5.48831054857624,302.70457880892656,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00452,10,2026-08-04T00:00:00,3.06929340955666,4.889978350506508,142.35395991049592,5.512495530557203,304.87954209649484,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00453,1,2026-06-02T00:00:00,3.342886923375183,4.824420479295741,148.97663525589584,5.463508692444398,293.13283927275216,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00453,2,2026-06-09T00:00:00,3.212558406418833,5.374344855820236,151.7116636141382,5.547308885852988,292.92426694169575,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00453,3,2026-06-16T00:00:00,3.2450351607016987,4.428846509153594,152.82840807378162,5.5558574900737145,292.6738377395008,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00453,4,2026-06-23T00:00:00,3.3008212778745016,4.6211506022494255,151.99091854674882,5.595517176897866,293.0016478032376,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00453,5,2026-06-30T00:00:00,3.198107465459494,4.708951647354141,141.96087705101957,5.443212377306834,295.91687528869,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00453,6,2026-07-07T00:00:00,3.2122128090405395,5.260222425518246,150.88063637815844,5.458557837671641,296.1499434797931,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00453,7,2026-07-14T00:00:00,3.1135036695065414,4.912507797891058,148.91890171903822,5.577451238509633,295.736807402879,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00453,8,2026-07-21T00:00:00,3.123824866528751,5.528474443273417,149.2977367439279,5.446603336901211,301.2172676080062,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00453,9,2026-07-28T00:00:00,3.133292482425414,5.458597849451695,152.77751597260715,5.6356641527307945,298.3436434623565,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00453,10,2026-08-04T00:00:00,3.2195726331426044,5.014509376109414,149.24074816453432,5.696733436467817,298.7129314604779,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00454,1,2026-06-02T00:00:00,3.3178961517005616,5.0909269288610615,154.22216965347994,5.4092489144366755,306.51229944703357,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00454,2,2026-06-09T00:00:00,3.318549824660213,4.716913265730886,152.091996229663,5.5156960067763405,296.5670899044047,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00454,3,2026-06-16T00:00:00,3.145569040514114,4.816755898664805,152.42433642055377,5.611384126926056,298.3464475971191,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00454,4,2026-06-23T00:00:00,3.260849257157164,5.443578023368241,150.86391987587905,5.46776663761498,301.4052705640782,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00454,5,2026-06-30T00:00:00,3.224349235382943,5.402183317105093,153.0962098100067,5.413783542807877,296.4503537731713,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00454,6,2026-07-07T00:00:00,3.085068932715609,5.464098811506604,149.96306565605875,5.603081407069741,291.4216062590492,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00454,7,2026-07-14T00:00:00,3.2300490424846524,4.9216982506142175,153.02368991314736,5.581795017089254,297.65278611236914,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00454,8,2026-07-21T00:00:00,3.126491994669391,5.128581097205161,154.68558853070232,5.581261283435224,292.0538923482339,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00454,9,2026-07-28T00:00:00,3.1008019898982577,5.3985017081608815,153.593415844336,5.529538027948279,295.51111722097727,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00454,10,2026-08-04T00:00:00,3.10117160635737,5.662027445984198,146.89373639321192,5.650535463099175,295.6796873493567,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00455,1,2026-06-02T00:00:00,3.2637783709125756,5.640472723538925,149.51059232634543,5.585469375030858,303.3945691860168,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00455,2,2026-06-09T00:00:00,3.2009988042950743,4.526381702433129,152.6629462772507,5.4116453807551474,291.2790852271449,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00455,3,2026-06-16T00:00:00,3.2913081107422095,4.814171979867322,147.98244757294682,5.72743731550893,291.1013231930921,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00455,4,2026-06-23T00:00:00,3.1571856979296533,5.022090557257824,149.67922948049673,5.450625471788235,293.4067245133854,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00455,5,2026-06-30T00:00:00,3.275499716221596,5.278895837231415,152.25550623262757,5.536277482344146,300.44727474429567,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00455,6,2026-07-07T00:00:00,3.2266450830554794,4.9411102956364,151.39450798955394,5.629604231340789,306.5239867319213,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00455,7,2026-07-14T00:00:00,3.2573945489900877,5.300957939094529,154.1159168490614,5.302983206662845,306.36141454688357,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00455,8,2026-07-21T00:00:00,3.1037058169139593,5.247670765303633,152.12331345310108,5.564655763268449,299.3822668978406,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00455,9,2026-07-28T00:00:00,3.1993846484113067,5.244733986396209,147.63922855049836,5.771346385729855,300.8338210850234,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00455,10,2026-08-04T00:00:00,3.196111948765673,5.659088973173672,147.0292168239597,5.664538467175688,293.0802596705872,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00456,1,2026-06-02T00:00:00,3.280371590121983,5.0172856789176725,145.24700858610083,5.428718951043821,310.82593650079554,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00456,2,2026-06-09T00:00:00,3.271918870242058,5.027321159601114,155.63867065982276,5.480376468993082,299.1428981901544,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00456,3,2026-06-16T00:00:00,3.289540142806142,4.999779260415095,148.0604377819425,5.304624358463928,294.71750843308615,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00456,4,2026-06-23T00:00:00,3.1726986127005192,5.207570008640583,148.5686252028167,5.75580190108572,293.91185534882595,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00456,5,2026-06-30T00:00:00,3.27003233434287,5.265925886538265,152.92032210713717,5.624601959473587,287.9088223484379,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00456,6,2026-07-07T00:00:00,3.179422366051172,5.1613315588298505,147.2010657159262,5.605962603721586,307.38270157938734,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00456,7,2026-07-14T00:00:00,3.0263498178057966,5.119659097247484,146.96270150765912,5.577177782623769,296.97189358425004,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00456,8,2026-07-21T00:00:00,3.1097161393621406,5.526852048498718,155.70854390317132,5.846131865175783,294.70185475765703,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00456,9,2026-07-28T00:00:00,3.028956222409096,5.527758930223502,155.7314542059696,5.671368996704072,306.2317351976515,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00456,10,2026-08-04T00:00:00,3.0887256664698937,5.217127668068062,151.34630772220393,5.566944681263311,301.3154701067017,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00457,1,2026-06-02T00:00:00,3.3284883889001744,5.354425099371566,151.63177801241315,5.53458223266753,303.77213344625426,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
