chip_id,production_date,storage_start,storage_end,deployment_start,deployment_end,storage_days,deployment_days,total_lifetime_days,production_cost_yuan,testing_cost_yuan,storage_cost_yuan,deployment_cost_yuan,repair_cost_yuan,recycling_value_yuan,storage_condition,deployment_condition,final_status,total_cost_yuan,revenue_generated_yuan,roi_percent
CHIP_00466,2024-12-13,2024-12-13,2025-08-23,2025-08-23,2027-07-14,253,690,943,806.9067890171225,332.20283255828804,109.9059896542332,755.1808950196006,166.93376929138992,495.7106410788437,excellent,fair,repaired_and_running,2171.1302755406346,1488.7539161979546,-31.429544649169472
CHIP_00467,2024-09-30,2024-09-30,2025-03-03,2025-03-03,2026-06-08,154,462,616,913.509839367787,209.2218289157235,37.29570512983494,874.796591707374,625.2124597448947,463.7178464257121,excellent,fair,failed_rejected,2660.036424865614,3562.811209065345,33.93843692367254
CHIP_00468,2024-07-15,2024-07-15,2025-03-05,2025-03-05,2026-05-22,233,443,676,615.3803778678712,279.05635088624473,93.69925501629234,245.51369257958714,279.84340967805775,344.0549486550356,excellent,poor,still_running,1513.493086028053,724.4528510431786,-52.133719160594126
CHIP_00469,2024-04-07,2024-04-07,2025-03-10,2025-03-10,2026-12-17,337,647,984,1067.8238653846254,380.09951982055543,130.67178724962216,947.6771488768389,702.1966774003605,154.74583667794323,excellent,fair,still_running,3228.468998732002,1098.0192109183658,-65.98947639424078
CHIP_00470,2024-10-25,2024-10-25,2025-07-15,2025-07-15,2026-06-16,263,336,599,1710.0085077132794,309.0969870473829,85.23658169913696,664.8724928286891,168.3335028533397,256.3580920151335,fair,excellent,repaired_and_running,2937.5480721418285,3221.113991932805,9.653149934129344
CHIP_00471,2024-12-05,2024-12-05,2025-08-04,2025-08-04,2026-03-21,242,229,471,709.9639832745166,422.3190372645051,93.23668085622484,382.15690723725413,959.5774177584138,114.62102072317576,excellent,excellent,repaired_and_running,2567.2540263909145,1210.9374245009662,-52.83141395231071
CHIP_00472,2024-03-01,2024-03-01,2025-02-04,2025-02-04,2026-01-06,340,336,676,1840.143837274593,152.08106207599874,136.79560040495846,690.4241484322529,531.8538751984781,414.3118016959344,excellent,poor,end_of_life,3351.298523386281,4698.089556150457,40.18714010005072
CHIP_00473,2024-02-18,2024-02-18,2024-10-24,2024-10-24,2026-07-15,249,629,878,1220.8310002138014,268.19594564346346,107.18190860226022,939.1507399388776,909.9330495808558,292.56562109790195,poor,excellent,failed_rejected,3445.292643979258,4030.649591847178,16.990050145401923
CHIP_00474,2024-12-29,2024-12-29,2025-03-17,2025-03-17,2026-09-03,78,535,613,1713.141230556026,129.79190937763985,37.9507455248287,277.7307302596961,533.082766723251,178.67697456104747,good,fair,failed_rejected,2691.6973824414417,845.3357928910975,-68.59469424737654
CHIP_00475,2024-06-10,2024-06-10,2024-11-17,2024-11-17,2026-07-24,160,614,774,1296.7472539860964,225.11066419504618,24.333921216383672,742.9298871867217,452.46999981934397,282.9114680121711,fair,poor,failed_rejected,2741.591726403592,4918.330068494553,79.39688178685881
CHIP_00476,2024-08-05,2024-08-05,2024-10-06,2024-10-06,2025-06-29,62,266,328,1304.0854009429352,131.23523366026197,8.430375107432381,445.15713323026705,71.48390833897179,447.04872499745846,good,fair,still_running,1960.3920512798684,1382.6775217674922,-29.46933645926627
CHIP_00477,2024-03-31,2024-03-31,2024-09-16,2024-09-16,2025-06-09,169,266,435,1230.2033349562785,151.87781316984143,54.71354126392595,542.4441276571526,431.5261702189744,467.8110935358893,fair,poor,failed_rejected,2410.7649872661727,4824.982186428762,100.14319985210717
CHIP_00478,2024-11-11,2024-11-11,2025-09-10,2025-09-10,2027-03-23,303,559,862,1199.1601146875885,160.18390998266415,33.61361015084754,213.72427072819102,747.4730976957094,87.31250584300017,fair,good,failed_rejected,2354.1550032450004,4155.214912802176,76.50557873523913
CHIP_00479,2024-11-16,2024-11-16,2025-04-23,2025-04-23,2026-03-15,158,326,484,581.4086235393105,137.1908820971262,30.030313078333812,691.9804978499794,439.93699940944487,192.3658179591687,fair,poor,end_of_life,1880.547315974195,4150.864961898823,120.72643036628499
CHIP_00480,2024-06-10,2024-06-10,2024-09-07,2024-09-07,2026-06-21,89,652,741,1006.5826118220988,274.5067931201593,13.08630254411658,621.3591186365122,211.68513011861756,160.56998082541847,fair,poor,end_of_life,2127.2199562415044,3301.995050176276,55.225840209323366
CHIP_00481,2024-04-29,2024-04-29,2024-10-16,2024-10-16,2025-07-18,170,275,445,1224.9313872439075,266.1657077736851,58.572201901372615,677.578700329519,201.45405924496885,378.0800258395386,excellent,good,repaired_and_running,2428.7020564934533,4509.591504862149,85.67907466480564
CHIP_00482,2024-07-04,2024-07-04,2024-10-21,2024-10-21,2026-02-15,109,482,591,936.3710832874909,184.35443855733644,34.90451431281632,910.6366563729282,112.75083729772473,482.30746013479586,excellent,fair,end_of_life,2179.0175298282966,4040.834532506866,85.44295661656645
CHIP_00483,2024-07-24,2024-07-24,2025-01-23,2025-01-23,2026-06-13,183,506,689,1029.9096128660672,336.1850086531165,89.2749007012052,526.5630515117555,303.9579469649016,323.25733362979116,excellent,excellent,end_of_life,2285.890520697046,3255.2756094714814,42.40732790994892
CHIP_00484,2024-01-29,2024-01-29,2024-08-10,2024-08-10,2025-05-29,194,292,486,800.4055022335247,322.900976406854,65.34750305902887,962.4384239975662,465.52933758574756,244.4222478593956,good,excellent,failed_rejected,2616.6217432827216,611.4989791248931,-76.6302110461817
CHIP_00485,2024-02-01,2024-02-01,2024-05-29,2024-05-29,2026-05-20,118,721,839,1403.838367896962,105.53035083774405,38.54196153703744,200.42367723608683,893.0783384157118,223.94797005610587,fair,good,still_running,2641.412695923542,3976.5748247520887,50.54727460381656
CHIP_00486,2024-12-19,2024-12-19,2025-09-05,2025-09-05,2026-11-20,260,441,701,771.905658008166,230.15676699065986,121.65109576993189,428.8898170084118,495.827886958119,270.21290765462425,excellent,excellent,end_of_life,2048.4312247352887,3224.2474236183107,57.400814080783626
CHIP_00487,2024-11-19,2024-11-19,2025-06-27,2025-06-27,2026-09-19,220,449,669,1613.724730903526,454.08211326826074,30.742262166943622,673.1612022071666,301.1232453747815,207.2170751718082,good,good,failed_rejected,3072.8335539206787,2388.5357401378665,-22.269276932025996
CHIP_00488,2024-01-24,2024-01-24,2024-03-30,2024-03-30,2025-12-26,66,636,702,1063.1709469578216,230.2142844667133,10.439007160928783,623.8008064604652,870.329898928964,455.39435960434594,fair,poor,still_running,2797.9549439748926,4038.3774889815527,44.33318512429166
CHIP_00489,2024-08-01,2024-08-01,2024-11-28,2024-11-28,2025-07-09,119,223,342,1423.5520915080929,135.76413396116607,52.68491056205904,787.2513685488105,75.73932245825354,140.72460158717575,poor,poor,still_running,2474.991827038382,1491.3472407329723,-39.7433468490462
CHIP_00490,2024-12-10,2024-12-10,2025-03-01,2025-03-01,2026-12-25,81,664,745,1577.7800304118557,250.0956729179978,28.721894876489717,489.8338207612236,740.4799464254585,179.7175133782013,excellent,fair,end_of_life,3086.911365393025,901.469059476665,-70.79705398791423
CHIP_00491,2024-08-17,2024-08-17,2025-03-10,2025-03-10,2025-10-31,205,235,440,1596.709220241076,149.3922752250026,30.700569125117696,750.8302070301954,574.3090420346297,379.1924945363373,excellent,poor,failed_rejected,3101.9413136560215,4890.810215380785,57.66933416339718
CHIP_00492,2024-09-29,2024-09-29,2025-09-19,2025-09-19,2026-05-06,355,229,584,878.1685963992604,472.44280659199853,95.88553467807792,586.6737746233524,872.61554626161,146.3102583815643,fair,poor,repaired_and_running,2905.786258554299,4800.987891287648,65.22164619486705
CHIP_00493,2024-11-06,2024-11-06,2025-10-12,2025-10-12,2026-11-01,340,385,725,1078.108177496625,414.44167827534073,79.2259676286758,714.4761440513194,160.3855426889118,98.23182150832383,poor,good,failed_rejected,2446.6375101408726,2888.8849711874373,18.075724712530096
CHIP_00494,2024-05-04,2024-05-04,2024-07-26,2024-07-26,2026-05-31,83,674,757,1020.6995223845071,456.1888668383077,41.19934567767278,522.6032483500068,813.8198271594927,323.96613914147866,excellent,excellent,failed_rejected,2854.5108104099872,659.2865792907205,-76.90369302906831
CHIP_00495,2024-12-09,2024-12-09,2025-01-08,2025-01-08,2026-06-01,30,509,539,639.9092057743984,183.3118561772352,9.878892509285608,973.2423789723113,457.07147926086355,124.55809805750141,poor,fair,failed_rejected,2263.4138126940943,3598.793470836379,58.99847613604558
CHIP_00496,2024-03-28,2024-03-28,2024-09-24,2024-09-24,2025-05-24,180,242,422,1784.1160481799022,129.9664318762367,59.99785036129627,333.13066975697745,794.1552410153799,139.70980980343478,excellent,excellent,repaired_and_running,3101.3662411897926,3654.7334380420803,17.84269105347573
CHIP_00497,2024-12-10,2024-12-10,2025-07-06,2025-07-06,2027-05-16,208,679,887,538.2403381948757,320.7600199929159,22.649466915814504,571.6516150686525,488.6025409817738,84.14890182455338,fair,poor,failed_rejected,1941.9039811540324,1287.1664819827256,-33.71626535222458
CHIP_00498,2024-11-03,2024-11-03,2024-12-19,2024-12-19,2026-11-06,46,687,733,1321.1443364536221,152.04693982517836,5.342200932198758,617.3265501594351,407.0057347753018,431.60757963268986,good,fair,end_of_life,2502.865762145736,4551.864527365606,81.866107092505
CHIP_00499,2024-10-27,2024-10-27,2024-12-03,2024-12-03,2026-03-01,37,453,490,1239.6665186562818,170.53969051099648,15.430851296062992,442.01804899361343,364.21446793373593,438.643509608663,good,good,still_running,2231.86957739069,2446.8163676006325,9.630795293210616
CHIP_00500,2024-02-19,2024-02-19,2024-07-25,2024-07-25,2025-03-14,157,232,389,1871.2141848360209,153.90600641756618,20.405524034110375,715.0578379387657,544.6412897346876,255.99736226610676,excellent,good,still_running,3305.224842961151,3025.515120144093,-8.462653408064845
CHIP_00501,2024-04-20,2024-04-20,2024-08-20,2024-08-20,2025-04-29,122,252,374,1274.4322034043716,470.2463224023653,40.69943096006747,460.67397492061997,140.4120878385091,190.70718240766095,good,excellent,failed_rejected,2386.464019525934,1262.7367782171623,-47.08754174018503
CHIP_00502,2024-07-05,2024-07-05,2025-05-21,2025-05-21,2026-01-28,320,252,572,1218.0960161166245,186.32273398903737,110.00564807430287,544.3241438666367,570.8979424592269,238.46882866697618,fair,fair,failed_rejected,2629.646484505828,1680.297172479892,-36.101784693098814
CHIP_00503,2024-07-05,2024-07-05,2025-01-23,2025-01-23,2026-04-05,202,437,639,1201.7679269834343,124.14078930386414,37.740146779182645,728.9392249689303,369.13267776754367,108.39587161150084,good,good,end_of_life,2461.7207658029547,1533.5521414032896,-37.704057961948365
CHIP_00504,2024-11-02,2024-11-02,2025-11-01,2025-11-01,2026-08-02,364,274,638,1847.446727084356,402.2056879455772,96.62679123920455,582.2974232867391,938.5188627848192,257.09720014442536,fair,excellent,still_running,3867.095492340696,3534.9352714834267,-8.58939794776616
CHIP_00505,2024-05-12,2024-05-12,2025-02-21,2025-02-21,2026-01-04,285,317,602,1279.0657854110566,175.07929442851065,37.82429510526455,403.51815197163586,155.78691616937667,355.57663927077266,good,poor,failed_rejected,2051.2744430858443,4269.429083269715,108.13543978283957
CHIP_00506,2024-09-30,2024-09-30,2025-07-20,2025-07-20,2026-02-03,293,198,491,709.7373323115362,157.10167582851074,97.22371620191684,509.04555325703626,272.10615979237116,283.1229507460988,fair,good,end_of_life,1745.2144373913711,2679.2745345922053,53.52122221708206
CHIP_00507,2024-10-02,2024-10-02,2025-08-31,2025-08-31,2027-05-05,333,612,945,1780.7987675820718,396.43044466520706,59.58832378658974,401.4517438411518,281.1413248337401,458.0768374699287,good,poor,failed_rejected,2919.4106047087607,2171.6765791290477,-25.612499467313082
CHIP_00508,2024-02-13,2024-02-13,2024-08-03,2024-08-03,2026-02-24,172,570,742,572.005244414563,241.4772064325561,34.540678943144506,563.5097174148278,314.0330732648345,419.1477031495512,fair,fair,still_running,1725.565920469926,638.1374871294066,-63.01865494911828
CHIP_00509,2024-06-13,2024-06-13,2024-12-26,2024-12-26,2026-05-28,196,518,714,688.1889037968172,450.3739459478131,91.50271658370501,527.5127692709009,370.467666313121,150.47744163381464,good,excellent,failed_rejected,2128.046001912357,1799.2620715385438,-15.450038677657973
CHIP_00510,2024-04-03,2024-04-03,2024-09-03,2024-09-03,2026-01-09,153,493,646,1175.9020934790608,456.255655124285,62.829140173054434,250.03015413591817,615.4427652466604,257.50469625405066,fair,good,still_running,2560.4598081589784,1192.3884346814968,-53.43069120312231
CHIP_00511,2024-06-25,2024-06-25,2025-06-01,2025-06-01,2026-12-02,341,549,890,605.7999594460831,469.09566373636795,113.81789267002144,954.6302351350158,643.8471917183577,95.01505335308565,excellent,excellent,end_of_life,2787.1909427058463,1106.5592548719576,-60.298405182183416
CHIP_00512,2024-08-05,2024-08-05,2025-04-10,2025-04-10,2026-07-09,248,455,703,1311.2715666691768,295.3223405164364,66.51818477982974,303.6794872358121,902.0700887772911,470.52065319216103,fair,excellent,end_of_life,2878.861667978546,2002.0172225021897,-30.4580263522023
CHIP_00513,2024-10-26,2024-10-26,2024-12-10,2024-12-10,2025-11-16,45,341,386,1770.1934388857198,329.4297208106934,9.263753698139645,428.15927793316814,227.18199540798022,259.6658254554919,good,fair,failed_rejected,2764.2281867357015,2136.3090526487113,-22.715893611826047
CHIP_00514,2024-07-27,2024-07-27,2024-11-12,2024-11-12,2026-11-01,108,719,827,998.3013163032199,110.5380874148027,46.798064049959315,681.7899994281412,549.6682461945833,447.0269518623238,fair,poor,still_running,2387.0957133907064,2667.374060458943,11.741395432783898
CHIP_00515,2024-02-09,2024-02-09,2024-12-05,2024-12-05,2025-08-04,300,242,542,986.7403020979232,426.3192704024118,144.16829893032795,688.4309211669165,80.99724960917865,310.21824807103695,excellent,good,end_of_life,2326.656042206758,1343.6785164145915,-42.24851065049753
CHIP_00516,2024-08-31,2024-08-31,2025-07-03,2025-07-03,2027-03-02,306,607,913,612.8576238593661,193.8716855063468,129.74158501413962,608.4408178129694,884.8985084455999,67.46012239246724,good,excellent,repaired_and_running,2429.810220638422,3942.3531453812116,62.24942639122555
CHIP_00517,2024-06-04,2024-06-04,2024-11-23,2024-11-23,2025-07-06,172,225,397,1875.2494427703036,152.32812689974168,84.87386282191979,471.5136352567762,635.1899346232852,174.14089860160334,good,excellent,end_of_life,3219.1550023720265,2936.116640381846,-8.792318536436557
CHIP_00518,2024-08-12,2024-08-12,2025-06-24,2025-06-24,2027-02-10,316,596,912,1463.2894473239262,400.01629834627,71.93925832452808,440.92349282391024,15.50577456991553,87.70277563410788,poor,poor,end_of_life,2391.67427138855,951.8330423389941,-60.20222930330801
CHIP_00519,2024-07-07,2024-07-07,2024-10-14,2024-10-14,2026-04-19,99,552,651,576.1589808455794,297.87452134356386,21.77350437072895,857.0582110353455,402.1305356993874,476.92294654474125,excellent,fair,repaired_and_running,2154.995753294605,1312.8658646916806,-39.07803007571861
CHIP_00520,2024-11-29,2024-11-29,2025-01-27,2025-01-27,2026-01-29,59,367,426,1244.529467807271,179.43980701828212,14.513255193500536,655.1184381016224,618.2589743613979,234.95352336965166,excellent,excellent,failed_rejected,2711.859942482074,3658.5213759975654,34.908197827098846
CHIP_00521,2024-07-26,2024-07-26,2024-12-19,2024-12-19,2026-02-13,146,421,567,1047.0788192104856,315.38125133685054,64.44538294139804,679.382839164776,136.82839301086614,224.7033989957596,fair,poor,end_of_life,2243.1166856643763,4865.391484290721,116.90318276285603
CHIP_00522,2024-08-10,2024-08-10,2024-09-11,2024-09-11,2026-05-16,32,612,644,1225.034326398645,153.80492200715236,15.548384287899214,603.6769690888966,67.31416293615943,105.04727303618992,excellent,excellent,still_running,2065.3787647187523,2173.921330722257,5.255334656173117
CHIP_00523,2024-12-05,2024-12-05,2025-10-25,2025-10-25,2027-08-30,324,674,998,757.1529565388722,190.76280686303278,90.89978860080222,545.2339033752769,955.8778280531033,239.9097667697206,good,good,end_of_life,2539.9272834310873,3051.6754633257306,20.148142950114025
CHIP_00524,2024-01-25,2024-01-25,2024-05-23,2024-05-23,2025-11-06,119,532,651,1516.1779191749383,260.509937803773,16.37533014105419,254.55001087892094,929.5599122788965,458.07242214369757,poor,good,end_of_life,2977.173110277583,829.7046900429547,-72.13112374357044
CHIP_00525,2024-05-09,2024-05-09,2024-09-03,2024-09-03,2025-12-02,117,455,572,1015.4355790743148,487.61831843380276,21.85246406884287,643.2203872553973,668.6843680192259,250.97590323742554,fair,good,repaired_and_running,2836.811116851584,3592.5434110797805,26.640204902571774
CHIP_00526,2024-11-07,2024-11-07,2025-09-28,2025-09-28,2026-12-22,325,450,775,572.4743073909649,218.85908851591492,57.32138163952768,756.3935480908236,734.754402594874,351.21039601770354,excellent,excellent,end_of_life,2339.802728232105,1310.9792345936828,-43.97052286607832
CHIP_00527,2024-03-09,2024-03-09,2024-08-14,2024-08-14,2026-08-07,158,723,881,1864.369300757824,190.94007890091615,33.185799949567595,385.55003057542854,546.0511543738061,70.50803055425884,poor,good,repaired_and_running,3020.0963645575425,3466.7075819180677,14.787979039402463
CHIP_00528,2024-12-05,2024-12-05,2025-08-31,2025-08-31,2027-07-11,269,679,948,1310.1617618939351,366.5512967771251,97.647589136504,872.0486055170858,55.94098229105337,93.9656187336095,poor,poor,still_running,2702.3502356157032,2490.027576193854,-7.856963047333259
CHIP_00529,2024-04-09,2024-04-09,2024-05-10,2024-05-10,2025-02-12,31,278,309,1141.5500709096627,148.86493414287236,12.221714290219266,482.50042612303014,851.9332806266804,220.1943571032993,excellent,fair,still_running,2637.070426092465,3545.097236496067,34.43316497804309
CHIP_00530,2024-10-30,2024-10-30,2025-08-25,2025-08-25,2027-02-11,299,535,834,767.0904687615014,192.5097480724433,149.27189257358242,866.5931015348021,517.5737600704583,486.4618935486423,excellent,good,repaired_and_running,2493.0389710127874,2565.2820890600956,2.897793371355108
CHIP_00531,2024-07-05,2024-07-05,2024-10-14,2024-10-14,2026-02-02,101,476,577,1148.6049394429847,303.82357436987394,10.636029077521018,252.5915204901441,515.7259777854287,363.36132069831353,excellent,excellent,still_running,2231.3820411659526,1166.3645054403646,-47.7290538364775
CHIP_00532,2024-06-05,2024-06-05,2025-02-22,2025-02-22,2026-02-11,262,354,616,1568.4971496815863,294.53260118453574,67.8029175231751,931.4405875472652,652.9692208626949,209.68184831458473,fair,good,repaired_and_running,3515.242476799257,3818.509402024499,8.62719790247234
CHIP_00533,2024-12-03,2024-12-03,2025-06-26,2025-06-26,2026-12-01,205,523,728,1412.2477005930791,393.0266837397532,21.3230814623555,591.7537772716471,618.2819457067656,316.22975860879546,excellent,poor,repaired_and_running,3036.6331887736005,3921.2389925839343,29.131137968217953
CHIP_00534,2024-12-03,2024-12-03,2025-06-03,2025-06-03,2027-03-04,182,639,821,736.2291403102105,214.03524245496476,89.25586213819682,263.87323437912175,686.9733628980888,445.59530496733277,excellent,poor,still_running,1990.3668421805828,3211.409261213868,61.34760653948344
CHIP_00535,2024-08-30,2024-08-30,2025-01-06,2025-01-06,2026-01-26,129,385,514,1005.1643144292874,164.10438039345587,39.61795612589053,380.4184125190026,716.3448407213532,143.72164378548064,fair,fair,failed_rejected,2305.6499041889897,1475.5894695342665,-36.00114801239506
CHIP_00536,2024-12-20,2024-12-20,2025-07-11,2025-07-11,2026-05-10,203,303,506,1532.6269152435407,165.88561363898594,70.9031362138345,455.38440403562214,517.621096016455,454.1777446142174,fair,fair,still_running,2742.421165148438,599.9089119619819,-78.12484385747108
CHIP_00537,2024-02-09,2024-02-09,2024-10-10,2024-10-10,2025-09-25,244,350,594,1472.9537290733233,321.7342935049901,83.80560547269843,247.78704091977914,932.121527723645,58.29234631485396,fair,fair,end_of_life,3058.402196694436,2468.31750937426,-19.293887767866096
CHIP_00538,2024-12-02,2024-12-02,2025-02-22,2025-02-22,2025-11-04,82,255,337,1929.3146867537441,112.3522400078821,40.258557144810005,715.3597562541687,263.3301820191755,384.0484816504457,poor,fair,end_of_life,3060.61542217978,4540.329067670935,48.34693162583942
CHIP_00539,2024-09-06,2024-09-06,2025-02-07,2025-02-07,2026-07-05,154,513,667,1344.6713938480448,166.05151629925277,32.68343351469651,275.68453180776123,640.7447516557561,465.07024992078425,excellent,excellent,end_of_life,2459.8356271255116,3683.9912731874356,49.76574989656666
CHIP_00540,2024-08-10,2024-08-10,2025-06-03,2025-06-03,2025-12-12,297,192,489,699.1560493416569,498.27680691858086,136.88241500085255,851.7970936867854,99.40503380664578,170.63167025583056,poor,excellent,end_of_life,2285.5173987545213,4973.224941201615,117.59733458654674
CHIP_00541,2024-05-05,2024-05-05,2024-09-16,2024-09-16,2025-11-10,134,420,554,576.0158574044597,285.52353240511843,26.426969762601534,370.79344175543,713.227039331539,222.49251481037726,excellent,good,failed_rejected,1971.9868406591486,3132.9154220055348,58.871010567105955
CHIP_00542,2024-01-14,2024-01-14,2024-09-28,2024-09-28,2026-08-27,258,698,956,1680.8312162845186,418.53412986582043,26.40236442872236,454.6344036428793,777.9852955863906,357.5642103951646,poor,excellent,repaired_and_running,3358.3874098083315,633.2567935628589,-81.1440219281015
CHIP_00543,2024-09-09,2024-09-09,2025-03-20,2025-03-20,2026-10-15,192,574,766,786.6764948760966,301.1120082125122,92.34417174193077,225.35005018705317,158.65391994142863,192.5162248603951,good,excellent,repaired_and_running,1564.1366449590214,1832.6616720360812,17.167619462306945
CHIP_00544,2024-12-23,2024-12-23,2025-07-22,2025-07-22,2026-02-14,211,207,418,981.4741449260227,251.47465228836703,25.028086643446162,710.9180240051046,716.470273682038,73.14648270193108,fair,fair,still_running,2685.3651815449784,2422.8964502805447,-9.774042393497737
CHIP_00545,2024-05-13,2024-05-13,2024-06-25,2024-06-25,2025-06-04,43,344,387,1551.026779976549,265.2943254403445,6.084186467068775,393.7630498630542,17.37565854907741,408.3377914752492,good,excellent,failed_rejected,2233.544000296094,823.7625004648778,-63.118590887142844
CHIP_00546,2024-07-30,2024-07-30,2025-05-02,2025-05-02,2026-09-15,276,501,777,1017.6809060492418,494.72673062714165,110.86896445428873,502.34433997599785,750.6966644982774,480.8618411018586,fair,excellent,repaired_and_running,2876.317605604948,1052.2194978059501,-63.41782646827533
CHIP_00547,2024-10-17,2024-10-17,2024-12-01,2024-12-01,2026-11-09,45,708,753,544.0753515919297,221.08152137361304,11.59767450449237,999.9052855845574,481.826868253998,451.0350136024999,good,excellent,end_of_life,2258.4867013085905,3515.348365556588,55.650611691437405
CHIP_00548,2024-08-15,2024-08-15,2025-03-07,2025-03-07,2025-09-16,204,193,397,1802.9897361306005,313.05412078018855,81.89558564852216,953.4081415668776,50.8454482324514,412.5057659133402,good,fair,still_running,3202.1930323586403,3307.78042278542,3.2973462049227895
CHIP_00549,2024-03-03,2024-03-03,2024-10-13,2024-10-13,2025-11-24,224,407,631,1914.6488879462304,309.6163044139035,28.50968165106593,725.1958764386048,874.1242644091843,437.27010924986473,poor,good,failed_rejected,3852.095014858989,3287.2454513841258,-14.663437981047316
CHIP_00550,2024-12-02,2024-12-02,2025-09-09,2025-09-09,2026-08-01,281,326,607,1489.6833579067816,274.91673080997106,122.81218855118786,977.2760877254357,643.4133820924602,170.36664164811145,excellent,fair,still_running,3508.1017470858365,1458.9855831368118,-58.410967288825525
CHIP_00551,2024-11-24,2024-11-24,2025-07-18,2025-07-18,2027-07-04,236,716,952,1862.2381047607623,117.9364837040994,29.26044410090076,231.74550592170783,185.4829758204992,246.91841433634536,poor,good,repaired_and_running,2426.6635143079693,2950.1767035203993,21.57337373417115
CHIP_00552,2024-12-19,2024-12-19,2025-05-17,2025-05-17,2026-12-25,149,587,736,547.9476857260131,126.20770086232902,34.52300305488866,272.2055317111335,970.5000075673676,231.60017152246908,poor,fair,failed_rejected,1951.383928921732,4975.330366593399,154.96419709383363
CHIP_00553,2024-07-27,2024-07-27,2024-11-11,2024-11-11,2026-08-15,107,642,749,1862.9081376055458,215.6626708691658,33.83365447935039,395.8964220527597,403.8565799541087,251.72849366778107,excellent,excellent,repaired_and_running,2912.1574649609306,3381.022765471615,16.10027294719019
CHIP_00554,2024-11-29,2024-11-29,2025-01-01,2025-01-01,2025-10-14,33,286,319,1792.865888202509,304.25474238486476,4.268389747073419,835.0972502841697,503.2991898222717,425.83514324976755,good,good,failed_rejected,3439.7854604408885,583.1888910051294,-83.0457771941864
CHIP_00555,2024-08-25,2024-08-25,2025-06-08,2025-06-08,2026-04-16,287,312,599,1227.3762260590252,414.55214718348356,85.90258829706414,218.32207280746934,87.24632820491773,481.3514292934419,excellent,excellent,failed_rejected,2033.39936255196,1449.7881390283844,-28.70125929375383
CHIP_00556,2024-05-04,2024-05-04,2025-01-10,2025-01-10,2026-06-25,251,531,782,1099.644715694863,206.35289724635953,53.19796265067094,621.7491601908755,681.3777779135005,173.1657877446395,fair,good,failed_rejected,2662.322513696269,3300.7120147255087,23.978668915770214
CHIP_00557,2024-01-19,2024-01-19,2024-09-19,2024-09-19,2025-11-26,244,433,677,1702.2005641040741,221.89968516465728,103.50728070131493,920.1174610872533,656.624179424757,332.7762991694952,good,fair,end_of_life,3604.349170482057,2937.258557617764,-18.507935311247174
CHIP_00558,2024-10-19,2024-10-19,2025-07-25,2025-07-25,2026-05-28,279,307,586,1786.787710078472,254.4234086713151,93.86582423125043,268.2234077506103,108.36798515337853,97.08843595075912,fair,fair,repaired_and_running,2511.6683358850264,3727.2577467487013,48.397688241562456
CHIP_00559,2024-09-27,2024-09-27,2025-07-16,2025-07-16,2027-06-07,292,691,983,1763.5002644271256,304.99156712647,65.94593736453581,713.4353128864541,466.4034679059823,79.2610403945429,poor,poor,still_running,3314.276549710568,4884.927194537715,47.39045222295376
CHIP_00560,2024-12-08,2024-12-08,2025-10-12,2025-10-12,2026-11-18,308,402,710,1875.2029249982072,301.84670203002713,142.6518888641092,213.88247948981416,562.3986560033183,238.14497634734497,fair,poor,end_of_life,3095.9826513854755,1015.674828991,-67.19378164033064
CHIP_00561,2024-12-15,2024-12-15,2025-08-17,2025-08-17,2026-04-14,245,240,485,1155.7447531237653,468.32518603671923,78.68427895943944,889.4137617230444,658.7791380690338,332.5475448379044,good,good,end_of_life,3250.9471179120023,3135.187129443976,-3.5608081051277085
CHIP_00562,2024-06-09,2024-06-09,2024-10-31,2024-10-31,2026-10-16,144,715,859,556.4070830888767,288.15597894036534,26.773970298259474,385.467993233737,740.9547935808537,97.71702043686611,fair,fair,failed_rejected,1997.759819142092,542.757242413787,-72.83170693427672
CHIP_00563,2024-01-08,2024-01-08,2024-10-25,2024-10-25,2026-05-31,291,583,874,693.8364280846752,115.13668239876789,54.00183839116209,534.5993215388895,679.6286158438958,171.0692892905555,excellent,fair,repaired_and_running,2077.20288625739,4720.7498811030855,127.2647468543007
CHIP_00564,2024-07-09,2024-07-09,2024-10-20,2024-10-20,2026-04-25,103,552,655,974.3081341666091,112.35514056938922,37.63461072173957,954.6275531724957,86.34219722631175,189.18360616116965,good,excellent,still_running,2165.2676358565454,685.8559893700019,-68.32465520602084
CHIP_00565,2024-03-14,2024-03-14,2024-10-20,2024-10-20,2026-02-02,220,470,690,725.7427873455414,173.58967839963415,65.36668278666286,853.3530119093075,4.328194522539852,159.7251119371038,fair,fair,failed_rejected,1822.380354963686,4828.9695233678185,164.9814299311871
CHIP_00566,2024-08-06,2024-08-06,2025-08-03,2025-08-03,2027-02-21,362,567,929,808.773990615293,283.4410901446565,150.04533725256073,453.9461702506317,312.90887626543815,235.06838928188102,fair,poor,end_of_life,2009.11546452858,1518.4526695456193,-24.421831579405527
CHIP_00567,2024-10-28,2024-10-28,2025-01-23,2025-01-23,2026-11-12,87,658,745,1003.8652658179302,237.9127779273405,16.27604680714743,370.46360613822026,516.9790648124713,212.20207576397397,good,good,failed_rejected,2145.4967615031096,2805.0088084951217,30.73936343441347
