chip_id,failure_mode,failure_time_hours,failure_phenomenon,root_cause,predicted_mttf_hours
CHIP_00359,noise_margin_insufficient,135.86169808497084,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,271.7233961699417
CHIP_00250,multi_param_combined,21.626575730703635,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,43.25315146140727
CHIP_00330,physical_damage,2.636474822858391,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,5.272949645716782
CHIP_00781,thermal_accumulation,97.02040569446594,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,194.04081138893187
CHIP_00727,noise_margin_insufficient,136.6866265594434,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,273.3732531188868
CHIP_00411,thermal_accumulation,73.03393929892677,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,146.06787859785354
CHIP_00908,physical_damage,16.419288738603093,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,32.83857747720619
CHIP_00096,noise_margin_insufficient,120.44197842410175,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,240.8839568482035
CHIP_00428,thermal_accumulation,86.83145682578005,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,173.6629136515601
CHIP_00308,noise_margin_insufficient,16.9780359253443,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,33.9560718506886
CHIP_00939,thermal_accumulation,72.50833548956757,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,145.01667097913514
CHIP_00931,multi_param_combined,48.78711378978085,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,97.5742275795617
CHIP_00659,physical_damage,4.197231385339079,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,8.394462770678158
CHIP_00869,thermal_accumulation,80.95213962713147,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,161.90427925426295
CHIP_00683,physical_damage,11.370015782308272,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,22.740031564616544
CHIP_00889,physical_damage,8.33556704509298,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,16.67113409018596
CHIP_00470,physical_damage,6.633286271535429,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,13.266572543070858
CHIP_00300,physical_damage,11.235068362430562,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,22.470136724861124
CHIP_00488,thermal_accumulation,90.62300576078624,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,181.24601152157248
CHIP_00851,physical_damage,26.144685819220584,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,52.28937163844117
CHIP_00558,multi_param_combined,64.97451829682474,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,129.94903659364948
CHIP_00537,thermal_accumulation,78.20437101944432,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,156.40874203888865
CHIP_00315,noise_margin_insufficient,89.59425079999188,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,179.18850159998377
CHIP_00320,physical_damage,6.657700947862551,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,13.315401895725103
CHIP_00861,noise_margin_insufficient,88.85137931802325,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,177.7027586360465
CHIP_00807,multi_param_combined,43.42858422500714,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,86.85716845001429
CHIP_00349,multi_param_combined,112.81673845178003,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,225.63347690356005
CHIP_00289,noise_margin_insufficient,90.24833605192104,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,180.4966721038421
CHIP_00157,noise_margin_insufficient,112.80271582330688,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,225.60543164661377
CHIP_00873,noise_margin_insufficient,99.49034141523806,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,198.98068283047613
CHIP_00212,thermal_accumulation,78.32629728076442,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,156.65259456152884
CHIP_00618,noise_margin_insufficient,95.7951919670376,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,191.5903839340752
CHIP_00137,thermal_accumulation,62.96267970460366,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,125.92535940920732
CHIP_00943,physical_damage,3.4899118621574203,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,6.979823724314841
CHIP_00200,noise_margin_insufficient,61.848804807918654,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,123.69760961583731
CHIP_00838,thermal_accumulation,40.2096127746947,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,80.4192255493894
CHIP_00431,thermal_accumulation,75.95281453658257,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,151.90562907316513
CHIP_00186,physical_damage,2.1885556401107826,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,4.377111280221565
CHIP_00065,physical_damage,54.805444894257064,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,109.61088978851413
CHIP_00276,noise_margin_insufficient,150.31055183168405,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,300.6211036633681
CHIP_00114,physical_damage,19.31053060320728,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,38.62106120641456
CHIP_00398,noise_margin_insufficient,115.4185237681844,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,230.8370475363688
CHIP_00714,thermal_accumulation,73.37741014303019,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,146.75482028606038
CHIP_00750,physical_damage,29.515557918794457,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,59.031115837588914
CHIP_00904,physical_damage,11.173809418768565,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,22.34761883753713
CHIP_00811,noise_margin_insufficient,36.172459207295866,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,72.34491841459173
CHIP_00981,physical_damage,25.977581973377013,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,51.95516394675403
CHIP_00600,thermal_accumulation,62.320037626874885,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,124.64007525374977
CHIP_00734,noise_margin_insufficient,96.3614374458097,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,192.7228748916194
CHIP_00397,multi_param_combined,85.97710120262903,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,171.95420240525806
CHIP_00719,thermal_accumulation,78.74157450546262,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,157.48314901092525
CHIP_00353,thermal_accumulation,111.4521024021206,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,222.9042048042412
CHIP_00089,physical_damage,2.7851651543601,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,5.5703303087202
CHIP_00705,physical_damage,1.0389853495291241,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,2.0779706990582483
CHIP_00422,noise_margin_insufficient,130.2094840996753,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,260.4189681993506
CHIP_00672,physical_damage,20.22894952261197,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,40.45789904522394
CHIP_00534,multi_param_combined,25.325842424440786,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,50.65168484888157
CHIP_00265,noise_margin_insufficient,67.23967534163623,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,134.47935068327246
CHIP_00663,thermal_accumulation,66.6022090922938,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,133.2044181845876
CHIP_00490,physical_damage,1.0,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,1.7734051974544538
CHIP_00784,thermal_accumulation,72.03937090985472,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,144.07874181970945
CHIP_00628,multi_param_combined,41.245784384436,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,82.491568768872
CHIP_00310,thermal_accumulation,63.52486194669419,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,127.04972389338838
CHIP_00440,thermal_accumulation,50.256131747816745,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,100.51226349563349
CHIP_00578,physical_damage,8.476977008146442,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,16.953954016292883
CHIP_00808,noise_margin_insufficient,67.20689030460346,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,134.41378060920692
CHIP_00622,physical_damage,18.222309942347607,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,36.444619884695214
CHIP_00284,physical_damage,10.386913765164687,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,20.773827530329374
CHIP_00368,multi_param_combined,72.40404077222024,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,144.80808154444048
CHIP_00385,physical_damage,28.994375795483652,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,57.988751590967304
CHIP_00384,noise_margin_insufficient,1.0,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,1.0
CHIP_00423,noise_margin_insufficient,111.61398131248171,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,223.22796262496342
CHIP_00552,thermal_accumulation,1.0,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,1.0
CHIP_00499,noise_margin_insufficient,120.50594747558,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,241.01189495116
CHIP_00605,multi_param_combined,39.67928433530295,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,79.3585686706059
CHIP_00293,noise_margin_insufficient,40.167675811084266,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,80.33535162216853
CHIP_00778,multi_param_combined,86.27523676741251,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,172.55047353482502
CHIP_00964,noise_margin_insufficient,62.04577444534849,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,124.09154889069698
CHIP_00234,physical_damage,108.21974648882832,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,216.43949297765664
CHIP_00215,thermal_accumulation,27.43516337175869,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,54.87032674351738
CHIP_00664,multi_param_combined,36.73547987588563,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,73.47095975177126
CHIP_00174,thermal_accumulation,108.21200198023375,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,216.4240039604675
CHIP_00577,thermal_accumulation,70.62070382323589,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,141.24140764647177
CHIP_00602,multi_param_combined,92.12777571796208,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,184.25555143592416
CHIP_00996,noise_margin_insufficient,63.75475066574511,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,127.50950133149021
CHIP_00874,thermal_accumulation,49.763942658935505,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,99.52788531787101
CHIP_00028,noise_margin_insufficient,95.62398594997273,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,191.24797189994547
CHIP_00909,thermal_accumulation,84.14180709719692,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,168.28361419439383
CHIP_00818,multi_param_combined,62.81746272617415,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,125.6349254523483
CHIP_00484,multi_param_combined,82.02193677614258,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,164.04387355228516
CHIP_00007,multi_param_combined,40.52338297656364,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,81.04676595312728
CHIP_00159,noise_margin_insufficient,126.08697172755542,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,252.17394345511084
CHIP_00863,physical_damage,14.962321855094743,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,29.924643710189486
CHIP_00798,multi_param_combined,47.77754365100175,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,95.5550873020035
CHIP_00444,multi_param_combined,12.734892368195702,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,25.469784736391404
CHIP_00960,thermal_accumulation,93.26586050532636,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,186.53172101065272
CHIP_00075,multi_param_combined,40.38110088137709,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,80.76220176275417
CHIP_00267,thermal_accumulation,62.83325675952432,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,125.66651351904864
CHIP_00476,physical_damage,5.873023329674522,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,11.746046659349044
CHIP_00217,multi_param_combined,33.05220488966384,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,66.10440977932768
CHIP_00529,multi_param_combined,68.91117668817112,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,137.82235337634225
CHIP_00472,multi_param_combined,55.74900038188851,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,111.49800076377701
CHIP_00116,multi_param_combined,68.24783574527015,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,136.4956714905403
CHIP_00060,physical_damage,17.17763420045892,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,34.35526840091784
CHIP_00396,noise_margin_insufficient,85.92183739575961,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,171.84367479151922
CHIP_00417,multi_param_combined,1.2109531440783101,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,2.4219062881566202
CHIP_00128,physical_damage,5.998146095177325,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,11.99629219035465
CHIP_00650,noise_margin_insufficient,49.268876829697426,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,98.53775365939485
CHIP_00512,multi_param_combined,69.80394513956365,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,139.6078902791273
CHIP_00335,thermal_accumulation,74.91232538992537,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,149.82465077985074
CHIP_00539,multi_param_combined,112.20982785163028,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,224.41965570326056
CHIP_00427,noise_margin_insufficient,97.66511552944344,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,195.33023105888688
CHIP_00135,thermal_accumulation,95.9171192143092,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,191.8342384286184
CHIP_00596,physical_damage,38.515428152738465,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,77.03085630547693
CHIP_00575,multi_param_combined,42.712146963995615,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,85.42429392799123
CHIP_00175,thermal_accumulation,96.48712906616777,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,192.97425813233554
CHIP_00485,thermal_accumulation,58.547300108113646,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,117.09460021622729
CHIP_00015,multi_param_combined,1.9070931571316052,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,3.8141863142632104
CHIP_00058,thermal_accumulation,76.71582934667899,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,153.43165869335797
CHIP_00667,thermal_accumulation,93.09402285605074,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,186.18804571210148
CHIP_00710,noise_margin_insufficient,79.44225363065505,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,158.8845072613101
CHIP_00145,noise_margin_insufficient,57.59423298671078,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,115.18846597342156
CHIP_00345,multi_param_combined,85.92950173649342,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,171.85900347298684
CHIP_00361,physical_damage,22.279195622148357,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,44.558391244296715
CHIP_00911,physical_damage,38.67942533171049,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,77.35885066342098
CHIP_00693,noise_margin_insufficient,45.90690486812414,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,91.81380973624827
CHIP_00154,physical_damage,83.3744026173276,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,166.7488052346552
CHIP_00724,multi_param_combined,80.72330727391831,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,161.44661454783662
CHIP_00085,physical_damage,16.019129663661534,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,32.03825932732307
CHIP_00561,multi_param_combined,111.07310949174284,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,222.14621898348568
CHIP_00914,physical_damage,85.7412396987935,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,171.482479397587
CHIP_00673,thermal_accumulation,93.43609447335491,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,186.87218894670983
CHIP_00801,multi_param_combined,58.140270387611835,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,116.28054077522367
CHIP_00074,multi_param_combined,57.64334146865336,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,115.28668293730672
CHIP_00555,multi_param_combined,66.11353003579718,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,132.22706007159437
CHIP_00991,multi_param_combined,114.41459285750086,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,228.82918571500173
CHIP_00165,thermal_accumulation,116.03019586286221,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,232.06039172572443
CHIP_00757,physical_damage,13.014859930518876,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,26.02971986103775
CHIP_00178,thermal_accumulation,86.59689878753093,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,173.19379757506186
CHIP_00340,thermal_accumulation,81.33332087283853,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,162.66664174567705
CHIP_00753,thermal_accumulation,51.35678593918176,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,102.71357187836352
CHIP_00121,thermal_accumulation,115.38182549260495,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,230.7636509852099
CHIP_00323,noise_margin_insufficient,52.44580148407917,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,104.89160296815834
CHIP_00773,multi_param_combined,19.57315702325581,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,39.14631404651162
CHIP_00888,noise_margin_insufficient,168.3262039263895,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,336.652407852779
CHIP_00877,multi_param_combined,25.82612455415257,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,51.65224910830514
CHIP_00023,thermal_accumulation,51.517050936185264,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,103.03410187237053
CHIP_00881,multi_param_combined,87.08215172274487,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,174.16430344548974
CHIP_00479,multi_param_combined,64.30113043320348,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,128.60226086640697
CHIP_00890,physical_damage,7.205491955483394,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,14.410983910966788
CHIP_00671,multi_param_combined,50.19446782363812,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,100.38893564727624
CHIP_00213,multi_param_combined,80.47793890205664,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,160.95587780411327
CHIP_00342,physical_damage,8.09038422553105,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,16.1807684510621
CHIP_00220,multi_param_combined,54.23118860756874,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,108.46237721513748
CHIP_00541,noise_margin_insufficient,157.752837325654,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,315.505674651308
CHIP_00478,noise_margin_insufficient,45.93581288615464,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,91.87162577230929
CHIP_00926,physical_damage,2.1261252004888798,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,4.2522504009777595
CHIP_00920,noise_margin_insufficient,82.78403299270816,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,165.56806598541633
CHIP_00576,physical_damage,22.623614337188137,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,45.247228674376274
CHIP_00824,noise_margin_insufficient,64.12397587270539,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,128.24795174541077
CHIP_00298,thermal_accumulation,69.76881380063242,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,139.53762760126483
CHIP_00176,physical_damage,29.496526444078466,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,58.99305288815693
CHIP_00919,multi_param_combined,43.018272682317445,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,86.03654536463489
CHIP_00695,multi_param_combined,70.34108519834118,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,140.68217039668235
CHIP_00294,physical_damage,1.0,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,1.7368616048147927
CHIP_00675,thermal_accumulation,18.89994932150764,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,37.79989864301528
CHIP_00363,physical_damage,1.0,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,1.662514659430729
CHIP_00560,physical_damage,16.318734936682663,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,32.637469873365326
CHIP_00366,noise_margin_insufficient,125.7526775181912,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,251.5053550363824
CHIP_00218,thermal_accumulation,80.22220868166269,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,160.44441736332539
CHIP_00355,thermal_accumulation,147.18400234786697,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,294.36800469573393
CHIP_00989,multi_param_combined,72.05400153682581,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,144.10800307365162
CHIP_00510,thermal_accumulation,112.6069391692896,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,225.2138783385792
CHIP_00584,noise_margin_insufficient,109.55376978447093,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,219.10753956894186
CHIP_00005,physical_damage,10.793391923802993,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,21.586783847605986
CHIP_00531,physical_damage,5.170074474904216,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,10.340148949808432
CHIP_00337,noise_margin_insufficient,35.45863944619241,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,70.91727889238481
CHIP_00062,multi_param_combined,58.30217683321494,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,116.60435366642989
CHIP_00056,multi_param_combined,19.434028918677,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,38.868057837354
CHIP_00547,physical_damage,18.024131404811733,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,36.048262809623466
CHIP_00520,noise_margin_insufficient,1.0,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,1.0
CHIP_00792,noise_margin_insufficient,114.65807219101015,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,229.3161443820203
CHIP_00420,thermal_accumulation,136.83592232238095,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,273.6718446447619
CHIP_00609,multi_param_combined,50.56015837505967,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,101.12031675011934
CHIP_00249,physical_damage,31.167446824875384,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,62.33489364975077
CHIP_00592,multi_param_combined,73.09407270463089,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,146.18814540926178
CHIP_00086,physical_damage,2.9155389842309343,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,5.8310779684618685
CHIP_00603,noise_margin_insufficient,65.6286020414615,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,131.257204082923
CHIP_00536,multi_param_combined,45.116568131423065,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,90.23313626284613
CHIP_00113,physical_damage,13.183681339784677,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,26.367362679569354
CHIP_00830,noise_margin_insufficient,75.01210534817058,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,150.02421069634116
CHIP_00599,thermal_accumulation,60.71051269478923,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,121.42102538957846
CHIP_00010,thermal_accumulation,107.1272998624676,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,214.2545997249352
CHIP_00712,physical_damage,1.9633146636531302,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,3.9266293273062605
CHIP_00358,thermal_accumulation,79.99849055996464,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,159.99698111992927
CHIP_00875,physical_damage,27.74663447097979,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,55.49326894195958
CHIP_00553,physical_damage,15.631963964366491,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,31.263927928732983
CHIP_00566,noise_margin_insufficient,69.4867090237013,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,138.9734180474026
CHIP_00630,noise_margin_insufficient,138.97637951594712,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,277.95275903189423
CHIP_00303,physical_damage,7.855967527812356,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,15.711935055624712
CHIP_00442,noise_margin_insufficient,109.54343004152025,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,219.0868600830405
CHIP_00014,noise_margin_insufficient,171.40267237858342,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,342.80534475716684
CHIP_00765,noise_margin_insufficient,95.06158246012967,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,190.12316492025934
CHIP_00456,multi_param_combined,59.11656972670452,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,118.23313945340904
CHIP_00670,physical_damage,15.850620378091456,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,31.701240756182912
CHIP_00244,thermal_accumulation,117.23160330541685,"Thermal runaway, power consumption surged",Parameter degradation due to thermal_accumulation,234.4632066108337
CHIP_00884,multi_param_combined,57.550957049398484,"Timing violation, failed functional tests",Parameter degradation due to multi_param_combined,115.10191409879697
CHIP_00412,noise_margin_insufficient,144.80182739726035,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,289.6036547945207
CHIP_00477,physical_damage,21.570554024028127,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,43.14110804805625
CHIP_00573,physical_damage,6.369219727395363,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,12.738439454790726
CHIP_00641,physical_damage,1.0,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,1.0
CHIP_00872,noise_margin_insufficient,67.0658458454819,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,134.1316916909638
CHIP_00343,physical_damage,12.539698761107633,"Physical connection broken, device disconnected",Parameter degradation due to physical_damage,25.079397522215267
CHIP_00562,noise_margin_insufficient,123.0201912850151,"Signal integrity failure, intermittent errors",Parameter degradation due to noise_margin_insufficient,246.0403825700302
