chip_id,update_step,vdd_voltage,idd_dynamic_ma,propagation_delay_ns,fmax_mhz,model_accuracy,model_version
CHIP_00411,5,3.2973296856851153,63.83270983472052,7.316940564731466,225.1560964820258,0.9,v1.5
CHIP_00412,1,3.5570220992916406,208.3828208646055,5.215090759832427,299.8681323989414,0.78,v1.1
CHIP_00412,2,3.1608643638139937,237.84097742676494,3.801595824812427,303.3594889749595,0.81,v1.2
CHIP_00412,3,3.235787659649318,173.05455288243715,5.458213190577385,249.90055818510723,0.84,v1.3
CHIP_00412,4,3.3464338258100987,225.1955610432894,5.597679906828595,124.73513366790914,0.87,v1.4
CHIP_00412,5,3.3375625410521135,76.16873144832692,2.761064598247835,182.13249756499533,0.9,v1.5
CHIP_00413,1,3.370624306953551,77.38424377560925,7.47453129568598,364.8735749189207,0.78,v1.1
CHIP_00413,2,3.213707392560885,173.95602187635077,7.856254096059528,253.41224457296838,0.81,v1.2
CHIP_00413,3,3.4232107670623106,158.4415100859866,4.121499107400463,366.0719463092902,0.84,v1.3
CHIP_00413,4,3.2273679087524605,219.2983236193076,3.19549809989965,404.7503687776091,0.87,v1.4
CHIP_00413,5,3.3218031913183337,185.61606092973616,4.712986390693988,331.3432162312875,0.9,v1.5
CHIP_00414,1,3.0470236489107734,160.92569786204635,2.8733648170281447,359.84436994357264,0.78,v1.1
CHIP_00414,2,3.2465179433918863,122.7886411881318,3.1719081896169365,314.72360820028587,0.81,v1.2
CHIP_00414,3,3.2152956514754,147.3613093282432,4.8462387003214005,218.03242332261323,0.84,v1.3
CHIP_00414,4,3.2611411811203745,120.47346847271918,7.440661864062511,390.9434975543069,0.87,v1.4
CHIP_00414,5,3.1680761741543666,159.67552526737452,4.939726752281673,229.6661277482122,0.9,v1.5
CHIP_00415,1,3.3145754484710066,173.452745607708,0.17626450997374832,380.3783510253227,0.78,v1.1
CHIP_00415,2,3.3710904805601425,148.68423878347673,3.7443126798573223,339.1540967887024,0.81,v1.2
CHIP_00415,3,3.2345107860128794,213.49683846196027,7.29577213312015,301.5649852361795,0.84,v1.3
CHIP_00415,4,3.2194730451702465,174.81130328290692,7.084361956074953,273.26176190641274,0.87,v1.4
CHIP_00415,5,3.3411392175946695,125.99887065800667,2.0159772190425898,166.96268232724046,0.9,v1.5
CHIP_00416,1,3.3156053472937432,226.16120646688825,3.565659627437816,235.61813188590236,0.78,v1.1
CHIP_00416,2,3.3300361856928475,151.84492769200358,6.071253862994885,341.4298919978973,0.81,v1.2
CHIP_00416,3,3.298178136238926,156.84115723526543,3.2463943767665344,266.54159775908397,0.84,v1.3
CHIP_00416,4,3.4262089626794925,173.56837255996024,6.058099605735752,230.2065652362067,0.87,v1.4
CHIP_00416,5,3.2195721523572325,96.2820715714517,1.8296600776372136,278.4705469226507,0.9,v1.5
CHIP_00417,1,3.2610454995219453,159.24018689180565,7.5715667437724194,249.8850997851796,0.78,v1.1
CHIP_00417,2,3.4249101224557226,175.72733248941492,8.343924633431314,208.85729493153934,0.81,v1.2
CHIP_00417,3,3.417289548396203,116.26542540279183,3.9092080842763357,295.2769935250055,0.84,v1.3
CHIP_00417,4,3.2151474817760133,171.46187052049228,7.182152771006624,339.510531579871,0.87,v1.4
CHIP_00417,5,3.2943678004146046,208.97506070922427,6.356764922280772,288.38557700261896,0.9,v1.5
CHIP_00418,1,3.2872376064977153,105.78828721759183,3.5718574776827965,263.6055335776491,0.78,v1.1
CHIP_00418,2,3.1947231514982253,92.49437552135888,3.666028404800796,385.98063427804635,0.81,v1.2
CHIP_00418,3,3.219143357723045,191.24271423184413,4.219364220080278,315.1511404685874,0.84,v1.3
CHIP_00418,4,3.218611893658301,159.80748028269142,10.05517612264398,244.1753355347093,0.87,v1.4
CHIP_00418,5,3.2706322578449547,90.62233168661317,7.698966210176614,400.7247120949363,0.9,v1.5
CHIP_00419,1,3.2067935692579366,142.1419123973056,6.341445915145892,305.3739497219697,0.78,v1.1
CHIP_00419,2,3.2074865803126866,101.67008137092562,3.0364705604290934,381.9557746647364,0.81,v1.2
CHIP_00419,3,3.36634819129133,233.41860754922303,3.483888210319179,323.96711457107756,0.84,v1.3
CHIP_00419,4,3.3136110138008124,168.56776160943005,6.719222971406391,555.7752708250239,0.87,v1.4
CHIP_00419,5,3.615823342771546,167.95992746526736,8.729737850146371,231.0717704141128,0.9,v1.5
CHIP_00420,1,3.2900621343171172,110.13219940896914,6.00422911206913,342.06355518130994,0.78,v1.1
CHIP_00420,2,3.5299318545632965,103.43201661203615,8.15230628587886,266.92747959492743,0.81,v1.2
CHIP_00420,3,3.2441866163179984,138.2246802933297,9.461366312022069,143.11707797334927,0.84,v1.3
CHIP_00420,4,3.3452225182417163,206.3037332108849,3.5656905121610807,342.65544639591667,0.87,v1.4
CHIP_00420,5,3.2276633777942623,248.14175973988677,2.922221681490934,346.337356411365,0.9,v1.5
CHIP_00421,1,3.2567733767123546,143.01924472974233,4.922160144759998,388.80845859807556,0.78,v1.1
CHIP_00421,2,3.3194929656252765,79.70481878641782,6.262907696449344,322.542192875054,0.81,v1.2
CHIP_00421,3,3.405205155409628,167.42244786179083,2.483892378441567,395.116128950816,0.84,v1.3
CHIP_00421,4,3.4154518793844884,176.80705333681775,6.106957423475321,331.0066060399122,0.87,v1.4
CHIP_00421,5,3.416897744938096,218.76071029884096,6.594356287872413,351.95487240585237,0.9,v1.5
CHIP_00422,1,3.3213772603687537,270.95118115505875,1.4499029455602113,248.28402727467233,0.78,v1.1
CHIP_00422,2,3.2218910257325515,255.89884034047603,5.094236325874793,141.28286542932884,0.81,v1.2
CHIP_00422,3,3.22055841707981,178.74797485769815,5.600582470668936,293.3335012906082,0.84,v1.3
CHIP_00422,4,3.322386660755942,208.05560719379392,7.385288816998018,236.33297345436964,0.87,v1.4
CHIP_00422,5,3.331549971556821,228.5185424746361,5.970967020550846,254.27290598510425,0.9,v1.5
CHIP_00423,1,3.187336088340814,162.74350740804863,5.109786224718031,282.9638480850275,0.78,v1.1
CHIP_00423,2,3.323080625350185,116.26688534104795,8.084595462182275,294.34029226700875,0.81,v1.2
CHIP_00423,3,3.498600830121835,201.66493942391403,5.348123333871906,197.6851156607284,0.84,v1.3
CHIP_00423,4,3.3662934464574525,173.6469841662539,4.0993676599204765,208.28558665373825,0.87,v1.4
CHIP_00423,5,3.298678026914417,161.70403272359718,5.82020866015807,300.26056998522296,0.9,v1.5
CHIP_00424,1,3.419515251013033,118.2229454605685,9.291010487938307,166.66411595642384,0.78,v1.1
CHIP_00424,2,3.2271463172373624,90.32663820778714,5.941531086609563,331.91835028201774,0.81,v1.2
CHIP_00424,3,3.4753409612642785,160.6998726099221,7.193643629371373,212.92702941391423,0.84,v1.3
CHIP_00424,4,3.1618698552786393,215.4159696284314,7.3829892922159726,319.12357829001536,0.87,v1.4
CHIP_00424,5,3.2123892473084172,271.5384272063262,7.157609196838559,244.69233810839836,0.9,v1.5
CHIP_00425,1,3.3052801923029693,77.07071502457904,5.743574604203775,262.84114763239074,0.78,v1.1
CHIP_00425,2,3.5387345780313573,188.09620752964548,0.4420370092110453,447.2505713829362,0.81,v1.2
CHIP_00425,3,3.3403707971552925,227.0020772337602,6.0555253624300525,312.1596081663214,0.84,v1.3
CHIP_00425,4,3.2165347276626663,182.6694763113513,7.67807927100169,159.74668837618592,0.87,v1.4
CHIP_00425,5,3.218014902592297,88.42135359754216,9.069863399395995,389.66168853893424,0.9,v1.5
CHIP_00426,1,3.2640537539635757,203.77961327319744,2.763673551138214,324.3684680423916,0.78,v1.1
CHIP_00426,2,3.3934123529003215,122.965977555443,5.483216055660372,340.2434458344055,0.81,v1.2
CHIP_00426,3,3.4153850328675146,73.71971093812296,5.158487792093165,226.44932893117937,0.84,v1.3
CHIP_00426,4,3.354732896082446,134.63371103761793,7.129324235090763,192.55599870115887,0.87,v1.4
CHIP_00426,5,3.2526062836691074,250.18127485945877,5.09278618944266,386.55101090612493,0.9,v1.5
CHIP_00427,1,3.19428590952347,75.64254931585013,8.310458349320264,364.470519771579,0.78,v1.1
CHIP_00427,2,3.258249275540541,231.70660772323924,4.257710340476784,231.4861446012067,0.81,v1.2
CHIP_00427,3,3.301546195341747,136.47460253686293,3.18037622216541,290.6085774402649,0.84,v1.3
CHIP_00427,4,3.3252240565600157,191.49709168614078,10.816698956096346,397.9623092287751,0.87,v1.4
CHIP_00427,5,3.194062708375721,286.14000840850713,5.6017193971606085,326.5505909547091,0.9,v1.5
CHIP_00428,1,3.2320727743318356,149.55801622266375,5.450065655155873,354.453290935668,0.78,v1.1
CHIP_00428,2,3.3907949125957484,131.03262940954312,7.884540914207674,256.3634629332035,0.81,v1.2
CHIP_00428,3,3.4116491202945864,117.1248693348802,3.2331426500656586,276.19025602674253,0.84,v1.3
CHIP_00428,4,3.275338794143505,100.76213781330708,4.741447778561569,256.6393547431117,0.87,v1.4
CHIP_00428,5,3.300271685663427,177.37266344676553,5.335832357755438,225.25750517099772,0.9,v1.5
CHIP_00429,1,3.263605522714784,199.56059851591004,4.174178000585892,223.09487839598626,0.78,v1.1
CHIP_00429,2,3.1462438828832404,115.7877595858202,7.150526916514346,241.54036950661248,0.81,v1.2
CHIP_00429,3,3.296368398135295,125.5043522468699,4.400873755199497,405.0751393389004,0.84,v1.3
CHIP_00429,4,3.28509773074577,87.27024485553767,2.4454034760117636,215.36683311695663,0.87,v1.4
CHIP_00429,5,3.182724823450035,193.06352887495618,5.0838350650633,305.2549332864374,0.9,v1.5
CHIP_00430,1,3.2749230937867635,139.91199953848295,7.383887064251149,381.28261255440805,0.78,v1.1
CHIP_00430,2,3.478888067606497,106.08991107771806,4.718306216135172,315.5976341598513,0.81,v1.2
CHIP_00430,3,3.457325548753381,115.27093469613399,7.3912543693769335,251.22154086472278,0.84,v1.3
CHIP_00430,4,3.3973649041640486,154.65517043987415,3.414561355805173,290.5573119910782,0.87,v1.4
CHIP_00430,5,3.3613974113419633,5.981428019700672,7.319934468350521,182.75646704641215,0.9,v1.5
CHIP_00431,1,3.27816126895914,144.54719022672774,0.04424208249733219,250.83370822899732,0.78,v1.1
CHIP_00431,2,3.3417818124499905,243.14620096901587,7.145091785878813,372.43057308632876,0.81,v1.2
CHIP_00431,3,3.0841578518388584,134.93365525158342,9.139223603847325,379.8652208717605,0.84,v1.3
CHIP_00431,4,3.2487629602750174,155.71527400968048,7.459545079928981,376.3474149229582,0.87,v1.4
CHIP_00431,5,3.2873591778029323,137.76146840596897,6.383588202330899,377.999064408428,0.9,v1.5
CHIP_00432,1,3.2607627544310342,57.50037705750319,5.339841059492554,198.95287912934674,0.78,v1.1
CHIP_00432,2,3.4933390642973805,102.33696208512639,5.264360772003591,243.17805363232395,0.81,v1.2
CHIP_00432,3,3.2481991226958407,191.7058716849998,7.605915080075697,352.4672770640792,0.84,v1.3
CHIP_00432,4,3.396799471871081,123.68869747673747,3.3079544175944027,240.0666021184308,0.87,v1.4
CHIP_00432,5,3.343105341104815,210.8478001856623,3.0307987244037258,271.572330773665,0.9,v1.5
CHIP_00433,1,3.2726978368545483,111.34763374472271,6.693727655981096,379.88699760879285,0.78,v1.1
CHIP_00433,2,3.5452949035595243,248.74638920209614,7.0801047671630295,263.22136179921534,0.81,v1.2
CHIP_00433,3,3.37069651294092,52.253538225456296,6.822558660223698,329.2526661494471,0.84,v1.3
CHIP_00433,4,3.307692466308233,110.92085895621048,7.087779169338254,220.82781437426888,0.87,v1.4
CHIP_00433,5,3.4055225425308366,180.0469738040527,6.358912422081107,221.2808584459916,0.9,v1.5
CHIP_00434,1,3.2347731169788276,75.64800066708418,7.180436792033392,302.9039767137924,0.78,v1.1
CHIP_00434,2,3.2462530377513894,143.18316055344886,7.5995646148040565,208.84654230614186,0.81,v1.2
CHIP_00434,3,3.25615674630364,71.01415160474555,3.3956344075108182,279.9322549742677,0.84,v1.3
CHIP_00434,4,3.4084249549994174,182.09002210100329,7.4790997410968725,353.0610822270065,0.87,v1.4
CHIP_00434,5,3.203922776324129,234.7373050930789,6.98394630353566,443.73825749147767,0.9,v1.5
CHIP_00435,1,3.4673840037714383,145.43092220904956,4.521942218126346,121.22619929145972,0.78,v1.1
CHIP_00435,2,3.3166239423850303,148.0348617111493,4.221838572298045,260.08540297741547,0.81,v1.2
CHIP_00435,3,3.3519147300723797,55.79530932360447,8.0615611139408,369.9871359334321,0.84,v1.3
CHIP_00435,4,3.2643389185881593,146.19959176893872,6.135083952975195,365.19412360998456,0.87,v1.4
CHIP_00435,5,3.5028779040580487,123.69292294867171,8.22789406540047,282.27380578856014,0.9,v1.5
CHIP_00436,1,3.260204085229866,137.10055350220628,7.665871450955958,254.23304583957292,0.78,v1.1
CHIP_00436,2,3.3106720020900786,124.34780081124245,4.643040918747207,408.0572186042171,0.81,v1.2
CHIP_00436,3,3.2989345099002234,116.69594544691887,4.631914039289621,322.347622866487,0.84,v1.3
CHIP_00436,4,3.2947757289735136,150.12218546820705,4.902278121929541,383.52396413882576,0.87,v1.4
CHIP_00436,5,3.3576513695835617,138.7683004728938,5.759898592247951,234.8225798001904,0.9,v1.5
CHIP_00437,1,3.292625568120529,115.48521637113782,5.891214095690733,291.72237649108706,0.78,v1.1
CHIP_00437,2,3.2759111174177553,157.14428425793932,6.097179252271126,387.2299802797664,0.81,v1.2
CHIP_00437,3,3.3778570405326183,197.5542633663488,4.795957636211532,323.0166313694839,0.84,v1.3
CHIP_00437,4,3.4734885913132825,145.15710908737398,5.758660958738675,311.41682220117787,0.87,v1.4
CHIP_00437,5,3.289604175493142,214.40778319882753,4.615775488168622,386.39542094527997,0.9,v1.5
CHIP_00438,1,3.376950616548058,146.96113959435328,4.677882097172885,297.3836878381047,0.78,v1.1
CHIP_00438,2,3.415921566736695,203.84402603380724,7.099921787335706,293.085791509935,0.81,v1.2
CHIP_00438,3,3.3043570607285186,181.316088684429,5.026293757913143,367.0066230412111,0.84,v1.3
CHIP_00438,4,3.315172333335434,200.69820389815848,2.6711929885868155,251.42688175466327,0.87,v1.4
CHIP_00438,5,3.2667036861888037,170.6258467015287,4.748322213413209,474.4148622577602,0.9,v1.5
CHIP_00439,1,3.1781295380988475,200.98327734672642,7.960358898533464,339.8624798730783,0.78,v1.1
CHIP_00439,2,3.268443474919555,149.0409148362635,7.134118249656265,172.11435717633415,0.81,v1.2
CHIP_00439,3,3.2365699647417507,123.12078736370971,6.589238638641284,387.11850421995996,0.84,v1.3
CHIP_00439,4,3.4980982441126156,56.78591005219495,3.444474617431661,272.62949633633417,0.87,v1.4
CHIP_00439,5,3.3556129615660937,188.22049597984105,3.142398241675522,330.1098872450856,0.9,v1.5
CHIP_00440,1,3.0440124572815237,164.59608757818054,5.447725162588459,292.02865943008385,0.78,v1.1
CHIP_00440,2,3.2608163337042733,145.51592296002352,6.143225717719205,432.8554779514948,0.81,v1.2
CHIP_00440,3,3.171475107202417,136.3561337806333,6.581716888107884,295.17524017004746,0.84,v1.3
CHIP_00440,4,3.3124149496532413,120.6690252009479,7.150740576744319,126.21145242401144,0.87,v1.4
CHIP_00440,5,3.2007314878930577,247.77322223077465,3.042285030342657,230.23680371438672,0.9,v1.5
CHIP_00441,1,3.221233068829956,122.94356396015323,5.461403281615856,386.3192989787344,0.78,v1.1
CHIP_00441,2,3.34774231696895,138.1948525920183,8.998249296174682,266.6216952869514,0.81,v1.2
CHIP_00441,3,3.305758044910658,155.96323264352174,7.194008442851334,207.911917821802,0.84,v1.3
CHIP_00441,4,3.1976193932035493,197.13499871844596,9.069586565044562,270.8726231384479,0.87,v1.4
CHIP_00441,5,3.17383107015096,90.49540013765898,7.57241846296633,165.0750124984258,0.9,v1.5
CHIP_00442,1,3.3063827804579393,141.18869299612916,4.149162286048435,231.33126553431924,0.78,v1.1
CHIP_00442,2,3.3696159202767,188.8703113134535,7.834648782937235,338.7472607338573,0.81,v1.2
CHIP_00442,3,3.3007571805458302,158.16304590612268,7.481651035912078,163.39724559256547,0.84,v1.3
CHIP_00442,4,3.3443962126212585,121.08703236221717,6.2522974098456885,217.55505435372646,0.87,v1.4
CHIP_00442,5,3.38500672621058,179.37859202193144,4.089210221471772,262.6345230558474,0.9,v1.5
CHIP_00443,1,3.244100617773796,152.8614524211256,9.559540858253776,154.58400345961712,0.78,v1.1
CHIP_00443,2,3.3325687044025427,171.5390016383394,4.438088806271921,166.11426017369115,0.81,v1.2
CHIP_00443,3,3.2798977399931317,89.12167037053099,6.612888959433995,189.44204209854553,0.84,v1.3
CHIP_00443,4,3.2949929498956227,111.45919964000855,7.733939548939256,425.584958305034,0.87,v1.4
CHIP_00443,5,3.264092425877972,97.44570276115047,8.845062274336989,289.0912524122668,0.9,v1.5
CHIP_00444,1,3.3314153662672763,143.93524427446812,5.08877425183981,260.5721912019318,0.78,v1.1
CHIP_00444,2,3.1110992511888433,238.3746781770231,5.895951560391727,293.4796891793844,0.81,v1.2
CHIP_00444,3,3.392813037949138,122.02512891357647,6.239376228981714,238.43246039223055,0.84,v1.3
CHIP_00444,4,3.265498743758531,179.22085439097768,6.0497760342689375,273.9158494965035,0.87,v1.4
CHIP_00444,5,3.3730924403914098,111.13847775498101,3.6715157596919505,263.7883616988205,0.9,v1.5
CHIP_00445,1,3.2769572604795796,133.37802500950207,4.646172260455595,372.29265783766607,0.78,v1.1
CHIP_00445,2,3.450365360366947,143.47292938434006,6.683720426782114,241.1895319241068,0.81,v1.2
CHIP_00445,3,3.290532772149478,173.17237727471502,3.817772733007994,359.9935833480203,0.84,v1.3
CHIP_00445,4,3.2272903728493074,201.0663965100004,7.199140679234009,389.2472377252783,0.87,v1.4
CHIP_00445,5,3.402383389623391,246.63237361333194,6.514906591872615,184.26489246395016,0.9,v1.5
CHIP_00446,1,3.3128859786231577,127.11663025858749,2.770422731776552,402.30204158844435,0.78,v1.1
CHIP_00446,2,3.269377907824343,75.46608047020494,4.210466705356433,481.20407279286263,0.81,v1.2
CHIP_00446,3,3.4367377433346706,186.47449165160572,6.761544613498562,227.72761399893744,0.84,v1.3
CHIP_00446,4,3.2021278962513526,177.90108348765457,8.676918431230565,218.684586058131,0.87,v1.4
CHIP_00446,5,3.290344500535494,161.71253376564948,4.5370762853459405,285.92989652331437,0.9,v1.5
CHIP_00447,1,3.1971437387010897,165.4375203994507,5.8445378242679205,349.30168358710114,0.78,v1.1
CHIP_00447,2,3.279585754193647,185.63959604395453,6.177449888463599,398.8263688562965,0.81,v1.2
CHIP_00447,3,3.2735042985560443,197.13952455239252,5.051617769556101,351.32412227975453,0.84,v1.3
CHIP_00447,4,3.432861027142028,208.74468976901028,5.092262625346922,257.9484853514817,0.87,v1.4
CHIP_00447,5,3.3971135186745953,127.32495930799632,7.4797192873596865,204.39643732837993,0.9,v1.5
CHIP_00448,1,3.3473750114421326,131.58837400898375,2.168113264225056,238.0727527535305,0.78,v1.1
CHIP_00448,2,3.2613006516534484,246.23352827701916,-0.49127527269155724,273.36420535446996,0.81,v1.2
CHIP_00448,3,3.265109724965641,101.49646319731187,4.723780181586185,288.1667430683626,0.84,v1.3
CHIP_00448,4,3.23300529981943,167.86808844803852,8.663485579804131,296.03463606925544,0.87,v1.4
CHIP_00448,5,3.2313416343602155,144.5042654848757,4.804132051153106,387.7412006071903,0.9,v1.5
CHIP_00449,1,3.2535757809108388,174.37128806469545,6.077834865784606,308.5369564409411,0.78,v1.1
CHIP_00449,2,3.186385877271192,119.28490126953402,5.119404427305577,204.74952805293563,0.81,v1.2
CHIP_00449,3,3.2020269000356927,126.01022917631701,6.183610396056242,412.6565936109382,0.84,v1.3
CHIP_00449,4,3.3267227271013238,156.34635936679334,5.639497775634104,272.71877628095024,0.87,v1.4
CHIP_00449,5,3.290470365077862,178.166979426594,7.392405127075658,104.76881250367165,0.9,v1.5
CHIP_00450,1,3.3721533095034903,135.2709148198803,6.489087298617723,328.83528028082196,0.78,v1.1
CHIP_00450,2,3.286824152206765,176.28191869752598,6.070409885800358,296.9869452089217,0.81,v1.2
CHIP_00450,3,3.2890660256899014,100.63686651670872,5.5286738931841635,140.7321309919016,0.84,v1.3
CHIP_00450,4,3.328790950683633,187.45423534111418,2.6025344887361257,277.852281747241,0.87,v1.4
CHIP_00450,5,3.441945618323384,259.14126357378467,5.306799114128498,304.9959133451659,0.9,v1.5
CHIP_00451,1,3.2928665643488992,157.52617887802936,7.971200761482017,300.2681274162048,0.78,v1.1
CHIP_00451,2,3.162859178594845,162.8569271576846,4.730290612251577,210.40415308773385,0.81,v1.2
CHIP_00451,3,3.1880403118088045,144.49746722793464,6.753571592509758,345.68895336815325,0.84,v1.3
CHIP_00451,4,3.420572082096829,112.15596735249335,4.76034218160827,350.837220888478,0.87,v1.4
CHIP_00451,5,3.372077043765642,123.95195306349406,4.126038555472531,337.69513948214785,0.9,v1.5
CHIP_00452,1,3.3879276210232248,138.124130276418,6.418875927706093,300.2270394748653,0.78,v1.1
CHIP_00452,2,3.234841420921178,186.76077894451447,5.045303406728337,178.7547036075614,0.81,v1.2
CHIP_00452,3,3.2341953316352585,37.54827167017345,10.90796499510952,403.93164626911187,0.84,v1.3
CHIP_00452,4,3.1680496957823294,120.50917342105828,5.95001457336989,427.9637446778015,0.87,v1.4
CHIP_00452,5,3.37242308143587,161.03953976733519,4.323106286525214,338.26156123974283,0.9,v1.5
CHIP_00453,1,3.34379746307012,151.71607974391335,5.340628157301859,264.2328922335887,0.78,v1.1
CHIP_00453,2,3.4286862898276,65.42135590546135,6.117054752692561,301.3440565872112,0.81,v1.2
CHIP_00453,3,3.1031500637191516,131.08780678390863,3.4618235898632177,217.39498759373777,0.84,v1.3
CHIP_00453,4,3.221669595443449,212.25378095529484,5.381540450283556,359.6071136091108,0.87,v1.4
CHIP_00453,5,3.179773688177117,119.03426523121087,4.649342922814123,312.7849519569633,0.9,v1.5
CHIP_00454,1,3.3531750102365447,163.5451423889803,3.8849098326280838,359.2142649986226,0.78,v1.1
CHIP_00454,2,3.239074995193405,163.31308582099638,2.751935414754539,279.52106562856983,0.81,v1.2
CHIP_00454,3,3.351741179531824,155.13755039735943,3.86431889064433,343.36134637784164,0.84,v1.3
CHIP_00454,4,3.2222218228507353,62.6265774691484,7.566163876683124,219.7196034291566,0.87,v1.4
CHIP_00454,5,3.378927761996422,138.15046633083645,6.791000010312465,237.19438471681073,0.9,v1.5
CHIP_00455,1,3.38549273943948,122.74246798452722,4.952366005160677,127.55814944982714,0.78,v1.1
CHIP_00455,2,3.137968806545849,187.90415047128616,4.166896700513192,143.0735565716386,0.81,v1.2
CHIP_00455,3,3.2375949124801204,176.91251603744465,3.1071292096208585,382.89517240659836,0.84,v1.3
CHIP_00455,4,3.244924681894725,130.74845891017196,3.9500038764438723,149.60485125026054,0.87,v1.4
CHIP_00455,5,3.268935891837607,145.1296038639541,6.216405572915938,237.2168371374731,0.9,v1.5
CHIP_00456,1,3.134527949286336,234.65569818677312,5.820088630532183,292.050908926025,0.78,v1.1
CHIP_00456,2,3.402845031921604,100.0621799743808,3.1753507105244085,348.59060678248665,0.81,v1.2
CHIP_00456,3,3.4770669381062147,78.02676404635864,5.369182190580096,324.2650064531462,0.84,v1.3
CHIP_00456,4,3.3405238958625563,132.12971978052042,3.562947274246172,130.1895212462049,0.87,v1.4
CHIP_00456,5,3.495856745513891,227.28818693587283,4.05612012520673,296.5499188053213,0.9,v1.5
CHIP_00457,1,3.2327991730517973,131.8682668249944,5.084761772720862,197.6346162036767,0.78,v1.1
CHIP_00457,2,3.2863283737369877,152.4692532842346,2.0927891202962687,237.25101993855958,0.81,v1.2
CHIP_00457,3,3.1530057488471352,94.41295406417998,4.897419451365836,282.5572107793265,0.84,v1.3
CHIP_00457,4,3.2789567383795135,251.53140159071114,6.005112735432263,326.19668567330854,0.87,v1.4
CHIP_00457,5,3.3062179376566068,75.15857187645538,5.145421318018493,296.1197008894767,0.9,v1.5
CHIP_00458,1,3.3685028511602435,91.95623082327262,4.261583380253363,208.93877495268276,0.78,v1.1
CHIP_00458,2,3.228044051187012,132.62932284760814,3.0040455234641694,362.0790031445489,0.81,v1.2
CHIP_00458,3,3.1962947963948216,181.96346163017654,4.508005438830679,258.46600122658197,0.84,v1.3
CHIP_00458,4,3.3808538995108446,179.59923996811946,6.3395672463870625,158.86633755869812,0.87,v1.4
CHIP_00458,5,3.4189590765170665,221.76897370288805,4.907924924146221,220.25661367048576,0.9,v1.5
CHIP_00459,1,3.1755452025528657,133.23338384441087,3.246355932113732,279.4914966881475,0.78,v1.1
CHIP_00459,2,3.2407710355938764,81.39378085026972,4.080063713383043,304.11963430808254,0.81,v1.2
CHIP_00459,3,3.2052568200369453,130.64874062612503,7.219392651695589,237.10513435680542,0.84,v1.3
CHIP_00459,4,3.20373969255616,154.3362265870273,7.757261185465389,331.9454584051696,0.87,v1.4
CHIP_00459,5,3.229533036318698,114.5958557388804,4.457576143417797,271.0312333550728,0.9,v1.5
CHIP_00460,1,3.546349586295445,154.61668585160626,9.075943814403434,365.5653579777471,0.78,v1.1
CHIP_00460,2,3.0468216011456106,124.341786249118,5.354748609020134,313.01172929784,0.81,v1.2
CHIP_00460,3,3.306359699335052,63.71260764494994,1.9715960387920917,296.1914311075185,0.84,v1.3
CHIP_00460,4,3.2591108364006627,213.51831744219794,5.5047440970059505,361.30034368808765,0.87,v1.4
CHIP_00460,5,3.3647000868370633,146.41736219472727,7.70327046024366,262.6535873070335,0.9,v1.5
CHIP_00461,1,3.2944904868074056,153.32335421680722,3.8047991559791337,207.04755758290725,0.78,v1.1
CHIP_00461,2,3.1709742892428645,97.60339308914324,5.224415575492703,324.42831309882115,0.81,v1.2
CHIP_00461,3,3.174008327117126,152.66153287709727,4.986639738515442,374.17496595572584,0.84,v1.3
CHIP_00461,4,3.249459843215943,229.2302944036402,7.02309084142068,273.3569456907856,0.87,v1.4
CHIP_00461,5,3.245155704984288,194.29067560099475,4.831189963509025,303.04517391502463,0.9,v1.5
CHIP_00462,1,3.2488879938257043,122.16898684298408,3.053581790866197,409.50581830901115,0.78,v1.1
CHIP_00462,2,3.2604844762216407,156.72893763524777,6.482188179394537,408.5470168817876,0.81,v1.2
CHIP_00462,3,3.2441070677700563,34.84399499217278,5.681771969736544,339.9328165731779,0.84,v1.3
CHIP_00462,4,3.245906978685337,177.41279304523687,5.501006641929244,271.892299730107,0.87,v1.4
CHIP_00462,5,3.4326202302295763,133.9678857531335,8.81384599750788,302.6420744899251,0.9,v1.5
CHIP_00463,1,3.2168198391580836,54.71130478719152,7.88163358759598,376.36866864922547,0.78,v1.1
CHIP_00463,2,3.379557669828698,214.22598395272763,9.09399994588924,128.8452398886247,0.81,v1.2
CHIP_00463,3,3.1230147432058812,135.942980587935,7.457139488452696,323.09545900871933,0.84,v1.3
CHIP_00463,4,3.3290879251330296,127.72918354017749,3.8075740738489756,292.2161659438916,0.87,v1.4
CHIP_00463,5,3.2745511849444293,127.53100148558424,6.758101452420816,299.2048980400666,0.9,v1.5
CHIP_00464,1,3.344229490303791,144.41476795060674,6.872695861985262,211.65135076925134,0.78,v1.1
CHIP_00464,2,3.1585730557433433,133.15877314613033,7.02904608839117,271.0231810282338,0.81,v1.2
CHIP_00464,3,3.5033965198373536,99.05047098261059,5.11265547934961,153.0804005033721,0.84,v1.3
CHIP_00464,4,3.4477871423513555,143.9775618231228,0.7917316234665854,274.74461928000363,0.87,v1.4
CHIP_00464,5,3.0426941334144786,210.9671299809441,3.678095185417404,303.24387668802865,0.9,v1.5
CHIP_00465,1,3.2259476063669394,140.00175539422438,7.106731486658916,267.5732250707805,0.78,v1.1
CHIP_00465,2,3.355725221040453,9.34141765053613,2.9538989858186753,304.17900653997094,0.81,v1.2
CHIP_00465,3,3.2281407813173826,208.6923890174591,7.17388998423552,409.07011317826493,0.84,v1.3
